delivery_id,supplier_id,order_id,expected_date,actual_date,delay_days,on_time,delivery_score,month
DEL_SUP000172_34,SUP000172,ORD_SUP000172_34,2023-10-15,2023-10-15,0,True,100,Month_34
DEL_SUP000172_35,SUP000172,ORD_SUP000172_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000172_36,SUP000172,ORD_SUP000172_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000172_37,SUP000172,ORD_SUP000172_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000172_38,SUP000172,ORD_SUP000172_38,2024-02-15,2024-02-15,0,True,100,Month_38
DEL_SUP000172_39,SUP000172,ORD_SUP000172_39,2024-03-15,2024-03-15,0,True,100,Month_39
DEL_SUP000172_40,SUP000172,ORD_SUP000172_40,2024-04-15,2024-04-15,0,True,100,Month_40
DEL_SUP000172_41,SUP000172,ORD_SUP000172_41,2024-05-15,2024-05-15,0,True,100,Month_41
DEL_SUP000172_42,SUP000172,ORD_SUP000172_42,2024-06-15,2024-06-15,0,True,100,Month_42
DEL_SUP000172_43,SUP000172,ORD_SUP000172_43,2024-07-15,2024-07-15,0,True,100,Month_43
DEL_SUP000172_44,SUP000172,ORD_SUP000172_44,2024-08-15,2024-08-15,0,True,100,Month_44
DEL_SUP000172_45,SUP000172,ORD_SUP000172_45,2024-09-15,2024-09-15,0,True,100,Month_45
DEL_SUP000172_46,SUP000172,ORD_SUP000172_46,2024-10-15,2024-10-15,0,True,100,Month_46
DEL_SUP000172_47,SUP000172,ORD_SUP000172_47,2024-11-15,2024-11-19,4,False,80,Month_47
DEL_SUP000172_48,SUP000172,ORD_SUP000172_48,2024-12-15,2024-12-15,0,True,100,Month_48
DEL_SUP000172_49,SUP000172,ORD_SUP000172_49,2025-01-15,2025-01-15,0,True,100,Month_49
DEL_SUP000172_50,SUP000172,ORD_SUP000172_50,2025-02-15,2025-02-15,0,True,100,Month_50
DEL_SUP000172_51,SUP000172,ORD_SUP000172_51,2025-03-15,2025-03-15,0,True,100,Month_51
DEL_SUP000172_52,SUP000172,ORD_SUP000172_52,2025-04-15,2025-04-15,0,True,100,Month_52
DEL_SUP000172_53,SUP000172,ORD_SUP000172_53,2025-05-15,2025-05-15,0,True,100,Month_53
DEL_SUP000172_54,SUP000172,ORD_SUP000172_54,2025-06-15,2025-06-15,0,True,100,Month_54
DEL_SUP000172_55,SUP000172,ORD_SUP000172_55,2025-07-15,2025-07-15,0,True,100,Month_55
DEL_SUP000172_56,SUP000172,ORD_SUP000172_56,2025-08-15,2025-08-15,0,True,100,Month_56
DEL_SUP000172_57,SUP000172,ORD_SUP000172_57,2025-09-15,2025-09-15,0,True,100,Month_57
DEL_SUP000172_58,SUP000172,ORD_SUP000172_58,2025-10-15,2025-10-15,0,True,100,Month_58
DEL_SUP000172_59,SUP000172,ORD_SUP000172_59,2025-11-15,2025-11-15,0,True,100,Month_59
DEL_SUP000172_60,SUP000172,ORD_SUP000172_60,2025-12-15,2025-12-15,0,True,100,Month_60
DEL_SUP000173_01,SUP000173,ORD_SUP000173_01,2021-01-15,2021-01-15,0,True,100,Month_01
DEL_SUP000173_02,SUP000173,ORD_SUP000173_02,2021-02-15,2021-02-15,0,True,100,Month_02
DEL_SUP000173_03,SUP000173,ORD_SUP000173_03,2021-03-15,2021-03-21,6,False,70,Month_03
DEL_SUP000173_04,SUP000173,ORD_SUP000173_04,2021-04-15,2021-04-15,0,True,100,Month_04
DEL_SUP000173_05,SUP000173,ORD_SUP000173_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000173_06,SUP000173,ORD_SUP000173_06,2021-06-15,2021-06-15,0,True,100,Month_06
DEL_SUP000173_07,SUP000173,ORD_SUP000173_07,2021-07-15,2021-07-15,0,True,100,Month_07
DEL_SUP000173_08,SUP000173,ORD_SUP000173_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000173_09,SUP000173,ORD_SUP000173_09,2021-09-15,2021-09-15,0,True,100,Month_09
DEL_SUP000173_10,SUP000173,ORD_SUP000173_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000173_11,SUP000173,ORD_SUP000173_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000173_12,SUP000173,ORD_SUP000173_12,2021-12-15,2021-12-15,0,True,100,Month_12
DEL_SUP000173_13,SUP000173,ORD_SUP000173_13,2022-01-15,2022-01-15,0,True,100,Month_13
DEL_SUP000173_14,SUP000173,ORD_SUP000173_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000173_15,SUP000173,ORD_SUP000173_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000173_16,SUP000173,ORD_SUP000173_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000173_17,SUP000173,ORD_SUP000173_17,2022-05-15,2022-05-15,0,True,100,Month_17
DEL_SUP000173_18,SUP000173,ORD_SUP000173_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000173_19,SUP000173,ORD_SUP000173_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000173_20,SUP000173,ORD_SUP000173_20,2022-08-15,2022-08-15,0,True,100,Month_20
DEL_SUP000173_21,SUP000173,ORD_SUP000173_21,2022-09-15,2022-09-15,0,True,100,Month_21
DEL_SUP000173_22,SUP000173,ORD_SUP000173_22,2022-10-15,2022-10-15,0,True,100,Month_22
DEL_SUP000173_23,SUP000173,ORD_SUP000173_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000173_24,SUP000173,ORD_SUP000173_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000173_25,SUP000173,ORD_SUP000173_25,2023-01-15,2023-01-15,0,True,100,Month_25
DEL_SUP000173_26,SUP000173,ORD_SUP000173_26,2023-02-15,2023-02-15,0,True,100,Month_26
DEL_SUP000173_27,SUP000173,ORD_SUP000173_27,2023-03-15,2023-03-18,3,False,85,Month_27
DEL_SUP000173_28,SUP000173,ORD_SUP000173_28,2023-04-15,2023-04-15,0,True,100,Month_28
DEL_SUP000173_29,SUP000173,ORD_SUP000173_29,2023-05-15,2023-05-21,6,False,70,Month_29
DEL_SUP000173_30,SUP000173,ORD_SUP000173_30,2023-06-15,2023-06-15,0,True,100,Month_30
DEL_SUP000173_31,SUP000173,ORD_SUP000173_31,2023-07-15,2023-07-15,0,True,100,Month_31
DEL_SUP000173_32,SUP000173,ORD_SUP000173_32,2023-08-15,2023-08-15,0,True,100,Month_32
DEL_SUP000173_33,SUP000173,ORD_SUP000173_33,2023-09-15,2023-09-15,0,True,100,Month_33
DEL_SUP000173_34,SUP000173,ORD_SUP000173_34,2023-10-15,2023-10-15,0,True,100,Month_34
DEL_SUP000173_35,SUP000173,ORD_SUP000173_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000173_36,SUP000173,ORD_SUP000173_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000173_37,SUP000173,ORD_SUP000173_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000173_38,SUP000173,ORD_SUP000173_38,2024-02-15,2024-02-18,3,False,85,Month_38
DEL_SUP000173_39,SUP000173,ORD_SUP000173_39,2024-03-15,2024-03-15,0,True,100,Month_39
DEL_SUP000173_40,SUP000173,ORD_SUP000173_40,2024-04-15,2024-04-15,0,True,100,Month_40
DEL_SUP000173_41,SUP000173,ORD_SUP000173_41,2024-05-15,2024-05-15,0,True,100,Month_41
DEL_SUP000173_42,SUP000173,ORD_SUP000173_42,2024-06-15,2024-06-15,0,True,100,Month_42
DEL_SUP000173_43,SUP000173,ORD_SUP000173_43,2024-07-15,2024-07-15,0,True,100,Month_43
DEL_SUP000173_44,SUP000173,ORD_SUP000173_44,2024-08-15,2024-08-15,0,True,100,Month_44
DEL_SUP000173_45,SUP000173,ORD_SUP000173_45,2024-09-15,2024-09-18,3,False,85,Month_45
DEL_SUP000173_46,SUP000173,ORD_SUP000173_46,2024-10-15,2024-10-15,0,True,100,Month_46
DEL_SUP000173_47,SUP000173,ORD_SUP000173_47,2024-11-15,2024-11-15,0,True,100,Month_47
DEL_SUP000173_48,SUP000173,ORD_SUP000173_48,2024-12-15,2024-12-15,0,True,100,Month_48
DEL_SUP000173_49,SUP000173,ORD_SUP000173_49,2025-01-15,2025-01-15,0,True,100,Month_49
DEL_SUP000173_50,SUP000173,ORD_SUP000173_50,2025-02-15,2025-02-15,0,True,100,Month_50
DEL_SUP000173_51,SUP000173,ORD_SUP000173_51,2025-03-15,2025-03-15,0,True,100,Month_51
DEL_SUP000173_52,SUP000173,ORD_SUP000173_52,2025-04-15,2025-04-15,0,True,100,Month_52
DEL_SUP000173_53,SUP000173,ORD_SUP000173_53,2025-05-15,2025-05-15,0,True,100,Month_53
DEL_SUP000173_54,SUP000173,ORD_SUP000173_54,2025-06-15,2025-06-15,0,True,100,Month_54
DEL_SUP000173_55,SUP000173,ORD_SUP000173_55,2025-07-15,2025-07-15,0,True,100,Month_55
DEL_SUP000173_56,SUP000173,ORD_SUP000173_56,2025-08-15,2025-08-15,0,True,100,Month_56
DEL_SUP000173_57,SUP000173,ORD_SUP000173_57,2025-09-15,2025-09-15,0,True,100,Month_57
DEL_SUP000173_58,SUP000173,ORD_SUP000173_58,2025-10-15,2025-10-15,0,True,100,Month_58
DEL_SUP000173_59,SUP000173,ORD_SUP000173_59,2025-11-15,2025-11-15,0,True,100,Month_59
DEL_SUP000173_60,SUP000173,ORD_SUP000173_60,2025-12-15,2025-12-15,0,True,100,Month_60
DEL_SUP000174_01,SUP000174,ORD_SUP000174_01,2021-01-15,2021-01-15,0,True,100,Month_01
DEL_SUP000174_02,SUP000174,ORD_SUP000174_02,2021-02-15,2021-02-15,0,True,100,Month_02
DEL_SUP000174_03,SUP000174,ORD_SUP000174_03,2021-03-15,2021-03-15,0,True,100,Month_03
DEL_SUP000174_04,SUP000174,ORD_SUP000174_04,2021-04-15,2021-04-15,0,True,100,Month_04
DEL_SUP000174_05,SUP000174,ORD_SUP000174_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000174_06,SUP000174,ORD_SUP000174_06,2021-06-15,2021-06-15,0,True,100,Month_06
DEL_SUP000174_07,SUP000174,ORD_SUP000174_07,2021-07-15,2021-07-15,0,True,100,Month_07
DEL_SUP000174_08,SUP000174,ORD_SUP000174_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000174_09,SUP000174,ORD_SUP000174_09,2021-09-15,2021-09-15,0,True,100,Month_09
DEL_SUP000174_10,SUP000174,ORD_SUP000174_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000174_11,SUP000174,ORD_SUP000174_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000174_12,SUP000174,ORD_SUP000174_12,2021-12-15,2021-12-15,0,True,100,Month_12
DEL_SUP000174_13,SUP000174,ORD_SUP000174_13,2022-01-15,2022-01-15,0,True,100,Month_13
DEL_SUP000174_14,SUP000174,ORD_SUP000174_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000174_15,SUP000174,ORD_SUP000174_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000174_16,SUP000174,ORD_SUP000174_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000174_17,SUP000174,ORD_SUP000174_17,2022-05-15,2022-05-15,0,True,100,Month_17
DEL_SUP000174_18,SUP000174,ORD_SUP000174_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000174_19,SUP000174,ORD_SUP000174_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000174_20,SUP000174,ORD_SUP000174_20,2022-08-15,2022-08-15,0,True,100,Month_20
DEL_SUP000174_21,SUP000174,ORD_SUP000174_21,2022-09-15,2022-09-15,0,True,100,Month_21
DEL_SUP000174_22,SUP000174,ORD_SUP000174_22,2022-10-15,2022-10-15,0,True,100,Month_22
DEL_SUP000174_23,SUP000174,ORD_SUP000174_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000174_24,SUP000174,ORD_SUP000174_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000174_25,SUP000174,ORD_SUP000174_25,2023-01-15,2023-01-15,0,True,100,Month_25
DEL_SUP000174_26,SUP000174,ORD_SUP000174_26,2023-02-15,2023-02-15,0,True,100,Month_26
DEL_SUP000174_27,SUP000174,ORD_SUP000174_27,2023-03-15,2023-03-15,0,True,100,Month_27
DEL_SUP000174_28,SUP000174,ORD_SUP000174_28,2023-04-15,2023-04-15,0,True,100,Month_28
DEL_SUP000174_29,SUP000174,ORD_SUP000174_29,2023-05-15,2023-05-15,0,True,100,Month_29
DEL_SUP000174_30,SUP000174,ORD_SUP000174_30,2023-06-15,2023-06-15,0,True,100,Month_30
DEL_SUP000174_31,SUP000174,ORD_SUP000174_31,2023-07-15,2023-07-15,0,True,100,Month_31
DEL_SUP000174_32,SUP000174,ORD_SUP000174_32,2023-08-15,2023-08-15,0,True,100,Month_32
DEL_SUP000174_33,SUP000174,ORD_SUP000174_33,2023-09-15,2023-09-15,0,True,100,Month_33
DEL_SUP000174_34,SUP000174,ORD_SUP000174_34,2023-10-15,2023-10-16,1,False,95,Month_34
DEL_SUP000174_35,SUP000174,ORD_SUP000174_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000174_36,SUP000174,ORD_SUP000174_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000174_37,SUP000174,ORD_SUP000174_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000174_38,SUP000174,ORD_SUP000174_38,2024-02-15,2024-02-15,0,True,100,Month_38
DEL_SUP000174_39,SUP000174,ORD_SUP000174_39,2024-03-15,2024-03-15,0,True,100,Month_39
DEL_SUP000174_40,SUP000174,ORD_SUP000174_40,2024-04-15,2024-04-15,0,True,100,Month_40
DEL_SUP000174_41,SUP000174,ORD_SUP000174_41,2024-05-15,2024-05-15,0,True,100,Month_41
DEL_SUP000174_42,SUP000174,ORD_SUP000174_42,2024-06-15,2024-06-16,1,False,95,Month_42
DEL_SUP000174_43,SUP000174,ORD_SUP000174_43,2024-07-15,2024-07-15,0,True,100,Month_43
DEL_SUP000174_44,SUP000174,ORD_SUP000174_44,2024-08-15,2024-08-15,0,True,100,Month_44
DEL_SUP000174_45,SUP000174,ORD_SUP000174_45,2024-09-15,2024-09-15,0,True,100,Month_45
DEL_SUP000174_46,SUP000174,ORD_SUP000174_46,2024-10-15,2024-10-15,0,True,100,Month_46
DEL_SUP000174_47,SUP000174,ORD_SUP000174_47,2024-11-15,2024-11-15,0,True,100,Month_47
DEL_SUP000174_48,SUP000174,ORD_SUP000174_48,2024-12-15,2024-12-15,0,True,100,Month_48
DEL_SUP000174_49,SUP000174,ORD_SUP000174_49,2025-01-15,2025-01-15,0,True,100,Month_49
DEL_SUP000174_50,SUP000174,ORD_SUP000174_50,2025-02-15,2025-02-15,0,True,100,Month_50
DEL_SUP000174_51,SUP000174,ORD_SUP000174_51,2025-03-15,2025-03-15,0,True,100,Month_51
DEL_SUP000174_52,SUP000174,ORD_SUP000174_52,2025-04-15,2025-04-15,0,True,100,Month_52
DEL_SUP000174_53,SUP000174,ORD_SUP000174_53,2025-05-15,2025-05-15,0,True,100,Month_53
DEL_SUP000174_54,SUP000174,ORD_SUP000174_54,2025-06-15,2025-06-15,0,True,100,Month_54
DEL_SUP000174_55,SUP000174,ORD_SUP000174_55,2025-07-15,2025-07-15,0,True,100,Month_55
DEL_SUP000174_56,SUP000174,ORD_SUP000174_56,2025-08-15,2025-08-15,0,True,100,Month_56
DEL_SUP000174_57,SUP000174,ORD_SUP000174_57,2025-09-15,2025-09-15,0,True,100,Month_57
DEL_SUP000174_58,SUP000174,ORD_SUP000174_58,2025-10-15,2025-10-15,0,True,100,Month_58
DEL_SUP000174_59,SUP000174,ORD_SUP000174_59,2025-11-15,2025-11-15,0,True,100,Month_59
DEL_SUP000174_60,SUP000174,ORD_SUP000174_60,2025-12-15,2025-12-15,0,True,100,Month_60
DEL_SUP000175_01,SUP000175,ORD_SUP000175_01,2021-01-15,2021-01-15,0,True,100,Month_01
DEL_SUP000175_02,SUP000175,ORD_SUP000175_02,2021-02-15,2021-02-15,0,True,100,Month_02
DEL_SUP000175_03,SUP000175,ORD_SUP000175_03,2021-03-15,2021-03-15,0,True,100,Month_03
DEL_SUP000175_04,SUP000175,ORD_SUP000175_04,2021-04-15,2021-04-15,0,True,100,Month_04
DEL_SUP000175_05,SUP000175,ORD_SUP000175_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000175_06,SUP000175,ORD_SUP000175_06,2021-06-15,2021-06-15,0,True,100,Month_06
DEL_SUP000175_07,SUP000175,ORD_SUP000175_07,2021-07-15,2021-07-15,0,True,100,Month_07
DEL_SUP000175_08,SUP000175,ORD_SUP000175_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000175_09,SUP000175,ORD_SUP000175_09,2021-09-15,2021-09-15,0,True,100,Month_09
DEL_SUP000175_10,SUP000175,ORD_SUP000175_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000175_11,SUP000175,ORD_SUP000175_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000175_12,SUP000175,ORD_SUP000175_12,2021-12-15,2021-12-15,0,True,100,Month_12
DEL_SUP000175_13,SUP000175,ORD_SUP000175_13,2022-01-15,2022-01-15,0,True,100,Month_13
DEL_SUP000175_14,SUP000175,ORD_SUP000175_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000175_15,SUP000175,ORD_SUP000175_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000175_16,SUP000175,ORD_SUP000175_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000175_17,SUP000175,ORD_SUP000175_17,2022-05-15,2022-05-15,0,True,100,Month_17
DEL_SUP000175_18,SUP000175,ORD_SUP000175_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000175_19,SUP000175,ORD_SUP000175_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000175_20,SUP000175,ORD_SUP000175_20,2022-08-15,2022-08-15,0,True,100,Month_20
DEL_SUP000175_21,SUP000175,ORD_SUP000175_21,2022-09-15,2022-09-15,0,True,100,Month_21
DEL_SUP000175_22,SUP000175,ORD_SUP000175_22,2022-10-15,2022-10-15,0,True,100,Month_22
DEL_SUP000175_23,SUP000175,ORD_SUP000175_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000175_24,SUP000175,ORD_SUP000175_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000175_25,SUP000175,ORD_SUP000175_25,2023-01-15,2023-01-15,0,True,100,Month_25
DEL_SUP000175_26,SUP000175,ORD_SUP000175_26,2023-02-15,2023-02-15,0,True,100,Month_26
DEL_SUP000175_27,SUP000175,ORD_SUP000175_27,2023-03-15,2023-03-15,0,True,100,Month_27
DEL_SUP000175_28,SUP000175,ORD_SUP000175_28,2023-04-15,2023-04-15,0,True,100,Month_28
DEL_SUP000175_29,SUP000175,ORD_SUP000175_29,2023-05-15,2023-05-15,0,True,100,Month_29
DEL_SUP000175_30,SUP000175,ORD_SUP000175_30,2023-06-15,2023-06-15,0,True,100,Month_30
DEL_SUP000175_31,SUP000175,ORD_SUP000175_31,2023-07-15,2023-07-15,0,True,100,Month_31
DEL_SUP000175_32,SUP000175,ORD_SUP000175_32,2023-08-15,2023-08-15,0,True,100,Month_32
DEL_SUP000175_33,SUP000175,ORD_SUP000175_33,2023-09-15,2023-09-15,0,True,100,Month_33
DEL_SUP000175_34,SUP000175,ORD_SUP000175_34,2023-10-15,2023-10-15,0,True,100,Month_34
DEL_SUP000175_35,SUP000175,ORD_SUP000175_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000175_36,SUP000175,ORD_SUP000175_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000175_37,SUP000175,ORD_SUP000175_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000175_38,SUP000175,ORD_SUP000175_38,2024-02-15,2024-02-15,0,True,100,Month_38
DEL_SUP000175_39,SUP000175,ORD_SUP000175_39,2024-03-15,2024-03-15,0,True,100,Month_39
DEL_SUP000175_40,SUP000175,ORD_SUP000175_40,2024-04-15,2024-04-15,0,True,100,Month_40
DEL_SUP000175_41,SUP000175,ORD_SUP000175_41,2024-05-15,2024-05-15,0,True,100,Month_41
DEL_SUP000175_42,SUP000175,ORD_SUP000175_42,2024-06-15,2024-06-15,0,True,100,Month_42
DEL_SUP000175_43,SUP000175,ORD_SUP000175_43,2024-07-15,2024-07-15,0,True,100,Month_43
DEL_SUP000175_44,SUP000175,ORD_SUP000175_44,2024-08-15,2024-08-16,1,False,95,Month_44
DEL_SUP000175_45,SUP000175,ORD_SUP000175_45,2024-09-15,2024-09-15,0,True,100,Month_45
DEL_SUP000175_46,SUP000175,ORD_SUP000175_46,2024-10-15,2024-10-15,0,True,100,Month_46
DEL_SUP000175_47,SUP000175,ORD_SUP000175_47,2024-11-15,2024-11-15,0,True,100,Month_47
DEL_SUP000175_48,SUP000175,ORD_SUP000175_48,2024-12-15,2024-12-15,0,True,100,Month_48
DEL_SUP000175_49,SUP000175,ORD_SUP000175_49,2025-01-15,2025-01-15,0,True,100,Month_49
DEL_SUP000175_50,SUP000175,ORD_SUP000175_50,2025-02-15,2025-02-15,0,True,100,Month_50
DEL_SUP000175_51,SUP000175,ORD_SUP000175_51,2025-03-15,2025-03-15,0,True,100,Month_51
DEL_SUP000175_52,SUP000175,ORD_SUP000175_52,2025-04-15,2025-04-15,0,True,100,Month_52
DEL_SUP000175_53,SUP000175,ORD_SUP000175_53,2025-05-15,2025-05-15,0,True,100,Month_53
DEL_SUP000175_54,SUP000175,ORD_SUP000175_54,2025-06-15,2025-06-15,0,True,100,Month_54
DEL_SUP000175_55,SUP000175,ORD_SUP000175_55,2025-07-15,2025-07-15,0,True,100,Month_55
DEL_SUP000175_56,SUP000175,ORD_SUP000175_56,2025-08-15,2025-08-15,0,True,100,Month_56
DEL_SUP000175_57,SUP000175,ORD_SUP000175_57,2025-09-15,2025-09-15,0,True,100,Month_57
DEL_SUP000175_58,SUP000175,ORD_SUP000175_58,2025-10-15,2025-10-15,0,True,100,Month_58
DEL_SUP000175_59,SUP000175,ORD_SUP000175_59,2025-11-15,2025-11-15,0,True,100,Month_59
DEL_SUP000175_60,SUP000175,ORD_SUP000175_60,2025-12-15,2025-12-15,0,True,100,Month_60
DEL_SUP000176_01,SUP000176,ORD_SUP000176_01,2021-01-15,2021-01-15,0,True,100,Month_01
DEL_SUP000176_02,SUP000176,ORD_SUP000176_02,2021-02-15,2021-02-15,0,True,100,Month_02
DEL_SUP000176_03,SUP000176,ORD_SUP000176_03,2021-03-15,2021-03-15,0,True,100,Month_03
DEL_SUP000176_04,SUP000176,ORD_SUP000176_04,2021-04-15,2021-04-15,0,True,100,Month_04
DEL_SUP000176_05,SUP000176,ORD_SUP000176_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000176_06,SUP000176,ORD_SUP000176_06,2021-06-15,2021-06-21,6,False,70,Month_06
DEL_SUP000176_07,SUP000176,ORD_SUP000176_07,2021-07-15,2021-07-15,0,True,100,Month_07
DEL_SUP000176_08,SUP000176,ORD_SUP000176_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000176_09,SUP000176,ORD_SUP000176_09,2021-09-15,2021-09-15,0,True,100,Month_09
DEL_SUP000176_10,SUP000176,ORD_SUP000176_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000176_11,SUP000176,ORD_SUP000176_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000176_12,SUP000176,ORD_SUP000176_12,2021-12-15,2021-12-15,0,True,100,Month_12
DEL_SUP000176_13,SUP000176,ORD_SUP000176_13,2022-01-15,2022-01-15,0,True,100,Month_13
DEL_SUP000176_14,SUP000176,ORD_SUP000176_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000176_15,SUP000176,ORD_SUP000176_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000176_16,SUP000176,ORD_SUP000176_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000176_17,SUP000176,ORD_SUP000176_17,2022-05-15,2022-05-15,0,True,100,Month_17
DEL_SUP000176_18,SUP000176,ORD_SUP000176_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000176_19,SUP000176,ORD_SUP000176_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000176_20,SUP000176,ORD_SUP000176_20,2022-08-15,2022-08-15,0,True,100,Month_20
DEL_SUP000176_21,SUP000176,ORD_SUP000176_21,2022-09-15,2022-09-15,0,True,100,Month_21
DEL_SUP000176_22,SUP000176,ORD_SUP000176_22,2022-10-15,2022-10-15,0,True,100,Month_22
DEL_SUP000176_23,SUP000176,ORD_SUP000176_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000176_24,SUP000176,ORD_SUP000176_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000176_25,SUP000176,ORD_SUP000176_25,2023-01-15,2023-01-15,0,True,100,Month_25
DEL_SUP000176_26,SUP000176,ORD_SUP000176_26,2023-02-15,2023-02-15,0,True,100,Month_26
DEL_SUP000176_27,SUP000176,ORD_SUP000176_27,2023-03-15,2023-03-15,0,True,100,Month_27
DEL_SUP000176_28,SUP000176,ORD_SUP000176_28,2023-04-15,2023-04-15,0,True,100,Month_28
DEL_SUP000176_29,SUP000176,ORD_SUP000176_29,2023-05-15,2023-05-15,0,True,100,Month_29
DEL_SUP000176_30,SUP000176,ORD_SUP000176_30,2023-06-15,2023-06-15,0,True,100,Month_30
DEL_SUP000176_31,SUP000176,ORD_SUP000176_31,2023-07-15,2023-07-15,0,True,100,Month_31
DEL_SUP000176_32,SUP000176,ORD_SUP000176_32,2023-08-15,2023-08-15,0,True,100,Month_32
DEL_SUP000176_33,SUP000176,ORD_SUP000176_33,2023-09-15,2023-09-15,0,True,100,Month_33
DEL_SUP000176_34,SUP000176,ORD_SUP000176_34,2023-10-15,2023-10-15,0,True,100,Month_34
DEL_SUP000176_35,SUP000176,ORD_SUP000176_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000176_36,SUP000176,ORD_SUP000176_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000176_37,SUP000176,ORD_SUP000176_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000176_38,SUP000176,ORD_SUP000176_38,2024-02-15,2024-02-15,0,True,100,Month_38
DEL_SUP000176_39,SUP000176,ORD_SUP000176_39,2024-03-15,2024-03-15,0,True,100,Month_39
DEL_SUP000176_40,SUP000176,ORD_SUP000176_40,2024-04-15,2024-04-15,0,True,100,Month_40
DEL_SUP000176_41,SUP000176,ORD_SUP000176_41,2024-05-15,2024-05-15,0,True,100,Month_41
DEL_SUP000176_42,SUP000176,ORD_SUP000176_42,2024-06-15,2024-06-15,0,True,100,Month_42
DEL_SUP000176_43,SUP000176,ORD_SUP000176_43,2024-07-15,2024-07-15,0,True,100,Month_43
DEL_SUP000176_44,SUP000176,ORD_SUP000176_44,2024-08-15,2024-08-15,0,True,100,Month_44
DEL_SUP000176_45,SUP000176,ORD_SUP000176_45,2024-09-15,2024-09-15,0,True,100,Month_45
DEL_SUP000176_46,SUP000176,ORD_SUP000176_46,2024-10-15,2024-10-15,0,True,100,Month_46
