order_id,supplier_id,order_value,quantity,category,status,month
ORD_SUP000158_32,SUP000158,4777072.4,26889,Electronic Components,Delivered,Month_32
ORD_SUP000158_33,SUP000158,4384025.31,62356,Electronic Components,Delivered,Month_33
ORD_SUP000158_34,SUP000158,5543223.9,174343,Electronic Components,Delivered,Month_34
ORD_SUP000158_35,SUP000158,5299690.24,68947,Electronic Components,Delivered,Month_35
ORD_SUP000158_36,SUP000158,4288603.47,38696,Electronic Components,Delivered,Month_36
ORD_SUP000158_37,SUP000158,4532182.33,41544,Electronic Components,Delivered,Month_37
ORD_SUP000158_38,SUP000158,4224551.14,141495,Electronic Components,Delivered,Month_38
ORD_SUP000158_39,SUP000158,4419591.9,45302,Electronic Components,Delivered,Month_39
ORD_SUP000158_40,SUP000158,4917666.71,148783,Electronic Components,Delivered,Month_40
ORD_SUP000158_41,SUP000158,4224631.72,30110,Electronic Components,Delivered,Month_41
ORD_SUP000158_42,SUP000158,4579194.43,110510,Electronic Components,Delivered,Month_42
ORD_SUP000158_43,SUP000158,4276960.84,29406,Electronic Components,Delivered,Month_43
ORD_SUP000158_44,SUP000158,3541817.56,140698,Electronic Components,Delivered,Month_44
ORD_SUP000158_45,SUP000158,4517425.38,59512,Electronic Components,Delivered,Month_45
ORD_SUP000158_46,SUP000158,3703040.59,29828,Electronic Components,Delivered,Month_46
ORD_SUP000158_47,SUP000158,4349302.4,26995,Electronic Components,Delivered,Month_47
ORD_SUP000158_48,SUP000158,3920563.72,26726,Electronic Components,Delivered,Month_48
ORD_SUP000158_49,SUP000158,3460375.41,193831,Electronic Components,Delivered,Month_49
ORD_SUP000158_50,SUP000158,3833634.41,147115,Electronic Components,Delivered,Month_50
ORD_SUP000158_51,SUP000158,3319366.28,18038,Electronic Components,Delivered,Month_51
ORD_SUP000158_52,SUP000158,4153642.54,81752,Electronic Components,Delivered,Month_52
ORD_SUP000158_53,SUP000158,3634924.33,22757,Electronic Components,Delivered,Month_53
ORD_SUP000158_54,SUP000158,3635180.89,96790,Electronic Components,Delivered,Month_54
ORD_SUP000158_55,SUP000158,3054565.86,16421,Electronic Components,Delivered,Month_55
ORD_SUP000158_56,SUP000158,3576914.22,22632,Electronic Components,Delivered,Month_56
ORD_SUP000158_57,SUP000158,3492693.13,76573,Electronic Components,Delivered,Month_57
ORD_SUP000158_58,SUP000158,3142928.49,93889,Electronic Components,Delivered,Month_58
ORD_SUP000158_59,SUP000158,3282636.89,73850,Electronic Components,Delivered,Month_59
ORD_SUP000158_60,SUP000158,3172040.86,258221,Electronic Components,Delivered,Month_60
ORD_SUP000159_01,SUP000159,6356858.25,50779,Packaging Supplies,Delivered,Month_01
ORD_SUP000159_02,SUP000159,7104546.71,51329,Packaging Supplies,Delivered,Month_02
ORD_SUP000159_03,SUP000159,6830260.16,62791,Packaging Supplies,Delivered,Month_03
ORD_SUP000159_04,SUP000159,7158788.55,36165,Packaging Supplies,Delivered,Month_04
ORD_SUP000159_05,SUP000159,6067185.36,32428,Packaging Supplies,Delivered,Month_05
ORD_SUP000159_06,SUP000159,6284866.16,166328,Packaging Supplies,Delivered,Month_06
ORD_SUP000159_07,SUP000159,6324273.85,31734,Packaging Supplies,Delivered,Month_07
ORD_SUP000159_08,SUP000159,6700758.87,124384,Packaging Supplies,Delivered,Month_08
ORD_SUP000159_09,SUP000159,7275784.12,41971,Packaging Supplies,Delivered,Month_09
ORD_SUP000159_10,SUP000159,6252338.64,31630,Packaging Supplies,Delivered,Month_10
ORD_SUP000159_11,SUP000159,7104856.69,675587,Packaging Supplies,Delivered,Month_11
ORD_SUP000159_12,SUP000159,7619238.68,568779,Packaging Supplies,Delivered,Month_12
ORD_SUP000159_13,SUP000159,6542577.07,486827,Packaging Supplies,Delivered,Month_13
ORD_SUP000159_14,SUP000159,8065725.42,42291,Packaging Supplies,Delivered,Month_14
ORD_SUP000159_15,SUP000159,8041103.85,44103,Packaging Supplies,Delivered,Month_15
ORD_SUP000159_16,SUP000159,8048321.24,49172,Packaging Supplies,Delivered,Month_16
ORD_SUP000159_17,SUP000159,8119101.0,62907,Packaging Supplies,Delivered,Month_17
ORD_SUP000159_18,SUP000159,9012594.77,554726,Packaging Supplies,Delivered,Month_18
ORD_SUP000159_19,SUP000159,8055770.37,285369,Packaging Supplies,Delivered,Month_19
ORD_SUP000159_20,SUP000159,9107009.17,62500,Packaging Supplies,Delivered,Month_20
ORD_SUP000159_21,SUP000159,8363675.43,376837,Packaging Supplies,Delivered,Month_21
ORD_SUP000159_22,SUP000159,7694254.3,381771,Packaging Supplies,Delivered,Month_22
ORD_SUP000159_23,SUP000159,8613244.65,484062,Packaging Supplies,Delivered,Month_23
ORD_SUP000159_24,SUP000159,8683022.36,72262,Packaging Supplies,Delivered,Month_24
ORD_SUP000159_25,SUP000159,9625993.51,55737,Packaging Supplies,Delivered,Month_25
ORD_SUP000159_26,SUP000159,8974033.56,472085,Packaging Supplies,Delivered,Month_26
ORD_SUP000159_27,SUP000159,8466872.01,52659,Packaging Supplies,Delivered,Month_27
ORD_SUP000159_28,SUP000159,9748902.76,51521,Packaging Supplies,Delivered,Month_28
ORD_SUP000159_29,SUP000159,10284666.83,57015,Packaging Supplies,Delivered,Month_29
ORD_SUP000159_30,SUP000159,10860829.93,74359,Packaging Supplies,Delivered,Month_30
ORD_SUP000159_31,SUP000159,10518736.8,309902,Packaging Supplies,Delivered,Month_31
ORD_SUP000159_32,SUP000159,9871242.86,263501,Packaging Supplies,Delivered,Month_32
ORD_SUP000159_33,SUP000159,8968636.59,100759,Packaging Supplies,Delivered,Month_33
ORD_SUP000159_34,SUP000159,11615342.38,93690,Packaging Supplies,Delivered,Month_34
ORD_SUP000159_35,SUP000159,9087097.48,81271,Packaging Supplies,Delivered,Month_35
ORD_SUP000159_36,SUP000159,9945146.14,51100,Packaging Supplies,Delivered,Month_36
ORD_SUP000159_37,SUP000159,11643891.25,271273,Packaging Supplies,Delivered,Month_37
ORD_SUP000159_38,SUP000159,10999793.31,94043,Packaging Supplies,Delivered,Month_38
ORD_SUP000159_39,SUP000159,10481473.03,336208,Packaging Supplies,Delivered,Month_39
ORD_SUP000159_40,SUP000159,11195330.53,139473,Packaging Supplies,Delivered,Month_40
ORD_SUP000159_41,SUP000159,10803720.01,75267,Packaging Supplies,Delivered,Month_41
ORD_SUP000159_42,SUP000159,11131345.55,58919,Packaging Supplies,Delivered,Month_42
ORD_SUP000159_43,SUP000159,10814069.06,57689,Packaging Supplies,Delivered,Month_43
ORD_SUP000159_44,SUP000159,11793049.61,87316,Packaging Supplies,Delivered,Month_44
ORD_SUP000159_45,SUP000159,10804659.15,96891,Packaging Supplies,Delivered,Month_45
ORD_SUP000159_46,SUP000159,11822743.35,86699,Packaging Supplies,Delivered,Month_46
ORD_SUP000159_47,SUP000159,11387437.93,186946,Packaging Supplies,Delivered,Month_47
ORD_SUP000159_48,SUP000159,12687746.91,227811,Packaging Supplies,Delivered,Month_48
ORD_SUP000159_49,SUP000159,11481336.99,89498,Packaging Supplies,Delivered,Month_49
ORD_SUP000159_50,SUP000159,13512883.52,256115,Packaging Supplies,Delivered,Month_50
ORD_SUP000159_51,SUP000159,12974478.72,152773,Packaging Supplies,Delivered,Month_51
ORD_SUP000159_52,SUP000159,13995318.44,343361,Packaging Supplies,Delivered,Month_52
ORD_SUP000159_53,SUP000159,12497909.03,105496,Packaging Supplies,Delivered,Month_53
ORD_SUP000159_54,SUP000159,14939983.68,96999,Packaging Supplies,Delivered,Month_54
ORD_SUP000159_55,SUP000159,13678100.35,470390,Packaging Supplies,Delivered,Month_55
ORD_SUP000159_56,SUP000159,12719317.98,71665,Packaging Supplies,Delivered,Month_56
ORD_SUP000159_57,SUP000159,15029588.53,156089,Packaging Supplies,Delivered,Month_57
ORD_SUP000159_58,SUP000159,15592975.88,131423,Packaging Supplies,Delivered,Month_58
ORD_SUP000159_59,SUP000159,14426062.3,92667,Packaging Supplies,Delivered,Month_59
ORD_SUP000159_60,SUP000159,16286844.86,85643,Packaging Supplies,Delayed,Month_60
ORD_SUP000160_01,SUP000160,2570477.04,27692,Electronic Components,Delivered,Month_01
ORD_SUP000160_02,SUP000160,2550837.52,40134,Electronic Components,Delivered,Month_02
ORD_SUP000160_03,SUP000160,3090419.14,159613,Electronic Components,Delivered,Month_03
ORD_SUP000160_04,SUP000160,2839091.47,41309,Electronic Components,Delivered,Month_04
ORD_SUP000160_05,SUP000160,3200673.05,55416,Electronic Components,Delivered,Month_05
ORD_SUP000160_06,SUP000160,2939324.18,53457,Electronic Components,Delivered,Month_06
ORD_SUP000160_07,SUP000160,3263910.53,26965,Electronic Components,Delivered,Month_07
ORD_SUP000160_08,SUP000160,2961008.95,20992,Electronic Components,Delivered,Month_08
ORD_SUP000160_09,SUP000160,3261968.5,82071,Electronic Components,Delivered,Month_09
ORD_SUP000160_10,SUP000160,3424957.77,19586,Electronic Components,Delivered,Month_10
ORD_SUP000160_11,SUP000160,3485828.18,20431,Electronic Components,Delivered,Month_11
ORD_SUP000160_12,SUP000160,3575053.02,34756,Electronic Components,Delivered,Month_12
ORD_SUP000160_13,SUP000160,3322716.57,61850,Electronic Components,Delivered,Month_13
ORD_SUP000160_14,SUP000160,3551727.86,217867,Electronic Components,Delivered,Month_14
ORD_SUP000160_15,SUP000160,3766591.13,24766,Electronic Components,Delivered,Month_15
ORD_SUP000160_16,SUP000160,3975866.48,32849,Electronic Components,Delivered,Month_16
ORD_SUP000160_17,SUP000160,4150650.73,76492,Electronic Components,Delivered,Month_17
ORD_SUP000160_18,SUP000160,4331578.56,75489,Electronic Components,Delivered,Month_18
ORD_SUP000160_19,SUP000160,3734419.62,70445,Electronic Components,Delivered,Month_19
ORD_SUP000160_20,SUP000160,4116286.66,44842,Electronic Components,Delivered,Month_20
ORD_SUP000160_21,SUP000160,3733241.12,25023,Electronic Components,Delivered,Month_21
ORD_SUP000160_22,SUP000160,4465382.52,24235,Electronic Components,Delivered,Month_22
ORD_SUP000160_23,SUP000160,4970289.29,326652,Electronic Components,Delivered,Month_23
ORD_SUP000160_24,SUP000160,4694980.54,26614,Electronic Components,Delivered,Month_24
ORD_SUP000160_25,SUP000160,5006251.91,109880,Electronic Components,Delivered,Month_25
ORD_SUP000160_26,SUP000160,4395057.22,118502,Electronic Components,Delivered,Month_26
ORD_SUP000160_27,SUP000160,5479665.65,53645,Electronic Components,Delivered,Month_27
ORD_SUP000160_28,SUP000160,5479090.29,28794,Electronic Components,Delivered,Month_28
ORD_SUP000160_29,SUP000160,4967260.47,183547,Electronic Components,Delivered,Month_29
ORD_SUP000160_30,SUP000160,5020621.29,155442,Electronic Components,Delivered,Month_30
ORD_SUP000160_31,SUP000160,5720029.15,40258,Electronic Components,Delivered,Month_31
ORD_SUP000160_32,SUP000160,6383094.56,115536,Electronic Components,Delivered,Month_32
ORD_SUP000160_33,SUP000160,5960582.99,57878,Electronic Components,Delivered,Month_33
ORD_SUP000160_34,SUP000160,6239088.1,33126,Electronic Components,Delivered,Month_34
ORD_SUP000160_35,SUP000160,6790381.13,89934,Electronic Components,Delivered,Month_35
ORD_SUP000160_36,SUP000160,6027478.42,46594,Electronic Components,Delivered,Month_36
ORD_SUP000160_37,SUP000160,5633387.09,30162,Electronic Components,Delivered,Month_37
ORD_SUP000160_38,SUP000160,6864244.57,211917,Electronic Components,Delivered,Month_38
ORD_SUP000160_39,SUP000160,6255930.25,189374,Electronic Components,Delivered,Month_39
ORD_SUP000160_40,SUP000160,5888403.17,31786,Electronic Components,Delivered,Month_40
ORD_SUP000160_41,SUP000160,7105210.66,119198,Electronic Components,Delivered,Month_41
ORD_SUP000160_42,SUP000160,7471479.39,79524,Electronic Components,Delivered,Month_42
ORD_SUP000160_43,SUP000160,7850583.88,239801,Electronic Components,Delivered,Month_43
ORD_SUP000160_44,SUP000160,7173114.19,60062,Electronic Components,Delivered,Month_44
ORD_SUP000160_45,SUP000160,6983733.56,116661,Electronic Components,Delivered,Month_45
ORD_SUP000160_46,SUP000160,7553882.61,38358,Electronic Components,Delivered,Month_46
ORD_SUP000160_47,SUP000160,8487760.33,43249,Electronic Components,Delivered,Month_47
ORD_SUP000160_48,SUP000160,8260534.16,41615,Electronic Components,Delivered,Month_48
ORD_SUP000160_49,SUP000160,8638051.06,162626,Electronic Components,Delivered,Month_49
ORD_SUP000160_50,SUP000160,8144895.34,67578,Electronic Components,Delivered,Month_50
ORD_SUP000160_51,SUP000160,9088304.83,58810,Electronic Components,Delivered,Month_51
ORD_SUP000160_52,SUP000160,8437490.83,77970,Electronic Components,Delivered,Month_52
ORD_SUP000160_53,SUP000160,9321427.03,47443,Electronic Components,Delivered,Month_53
ORD_SUP000160_54,SUP000160,10341942.39,275872,Electronic Components,Delivered,Month_54
ORD_SUP000160_55,SUP000160,8558410.55,78637,Electronic Components,Delivered,Month_55
ORD_SUP000160_56,SUP000160,9863915.34,81152,Electronic Components,Delivered,Month_56
ORD_SUP000160_57,SUP000160,9543291.11,564409,Electronic Components,Delivered,Month_57
ORD_SUP000160_58,SUP000160,9365823.68,62198,Electronic Components,Delivered,Month_58
ORD_SUP000160_59,SUP000160,10946732.58,69347,Electronic Components,Delivered,Month_59
ORD_SUP000160_60,SUP000160,9806069.07,66149,Electronic Components,In Transit,Month_60
ORD_SUP000161_01,SUP000161,1732024.83,48269,Logistics Services,Delivered,Month_01
ORD_SUP000161_02,SUP000161,1701873.14,9778,Logistics Services,Delivered,Month_02
ORD_SUP000161_03,SUP000161,1850232.16,16307,Logistics Services,Delivered,Month_03
ORD_SUP000161_04,SUP000161,1887105.3,9806,Logistics Services,Delivered,Month_04
ORD_SUP000161_05,SUP000161,1961940.45,43182,Logistics Services,Delivered,Month_05
ORD_SUP000161_06,SUP000161,2048841.56,13235,Logistics Services,Delivered,Month_06
ORD_SUP000161_07,SUP000161,2264583.16,100457,Logistics Services,Delivered,Month_07
ORD_SUP000161_08,SUP000161,2151940.54,15432,Logistics Services,Delivered,Month_08
ORD_SUP000161_09,SUP000161,2147347.79,14609,Logistics Services,Delivered,Month_09
ORD_SUP000161_10,SUP000161,2823784.16,227834,Logistics Services,Delivered,Month_10
ORD_SUP000161_11,SUP000161,2762402.67,237408,Logistics Services,Delivered,Month_11
ORD_SUP000161_12,SUP000161,2567160.37,40376,Logistics Services,Delivered,Month_12
ORD_SUP000161_13,SUP000161,2391275.65,113149,Logistics Services,Delivered,Month_13
ORD_SUP000161_14,SUP000161,2316106.36,15028,Logistics Services,Delivered,Month_14
ORD_SUP000161_15,SUP000161,2707610.17,19350,Logistics Services,Delivered,Month_15
ORD_SUP000161_16,SUP000161,2957300.42,23649,Logistics Services,Delivered,Month_16
ORD_SUP000161_17,SUP000161,3108549.97,41835,Logistics Services,Delivered,Month_17
ORD_SUP000161_18,SUP000161,2922207.86,15194,Logistics Services,Delivered,Month_18
ORD_SUP000161_19,SUP000161,3304829.12,64704,Logistics Services,Delivered,Month_19
ORD_SUP000161_20,SUP000161,3141386.44,30385,Logistics Services,Delivered,Month_20
ORD_SUP000161_21,SUP000161,3016250.36,42625,Logistics Services,Delivered,Month_21
ORD_SUP000161_22,SUP000161,3365745.34,32717,Logistics Services,Delivered,Month_22
ORD_SUP000161_23,SUP000161,3145292.76,18197,Logistics Services,Delivered,Month_23
ORD_SUP000161_24,SUP000161,3858927.52,24021,Logistics Services,Delivered,Month_24
ORD_SUP000161_25,SUP000161,3862887.36,37567,Logistics Services,Delivered,Month_25
ORD_SUP000161_26,SUP000161,3245173.19,17055,Logistics Services,Delivered,Month_26
ORD_SUP000161_27,SUP000161,4030423.08,30303,Logistics Services,Delivered,Month_27
ORD_SUP000161_28,SUP000161,3921009.1,168049,Logistics Services,Delivered,Month_28
ORD_SUP000161_29,SUP000161,4345588.14,338958,Logistics Services,Delivered,Month_29
ORD_SUP000161_30,SUP000161,4172127.57,41670,Logistics Services,Delivered,Month_30
ORD_SUP000161_31,SUP000161,3902759.81,105885,Logistics Services,Delivered,Month_31
ORD_SUP000161_32,SUP000161,4094446.9,51276,Logistics Services,Delivered,Month_32
ORD_SUP000161_33,SUP000161,4227438.7,79936,Logistics Services,Delivered,Month_33
ORD_SUP000161_34,SUP000161,4231328.52,24769,Logistics Services,Delivered,Month_34
ORD_SUP000161_35,SUP000161,5116316.85,37460,Logistics Services,Delivered,Month_35
ORD_SUP000161_36,SUP000161,4558948.54,27701,Logistics Services,Delivered,Month_36
ORD_SUP000161_37,SUP000161,4408966.12,142955,Logistics Services,Delivered,Month_37
ORD_SUP000161_38,SUP000161,4660871.21,25637,Logistics Services,Delivered,Month_38
ORD_SUP000161_39,SUP000161,5271925.49,255617,Logistics Services,Delivered,Month_39
ORD_SUP000161_40,SUP000161,4555178.37,33333,Logistics Services,Delivered,Month_40
ORD_SUP000161_41,SUP000161,5463615.74,83167,Logistics Services,Delivered,Month_41
ORD_SUP000161_42,SUP000161,5243455.88,98569,Logistics Services,Delivered,Month_42
ORD_SUP000161_43,SUP000161,5446244.5,31071,Logistics Services,Delivered,Month_43
ORD_SUP000161_44,SUP000161,6354619.26,44165,Logistics Services,Delivered,Month_44
ORD_SUP000161_45,SUP000161,6550853.12,38300,Logistics Services,Delivered,Month_45
ORD_SUP000161_46,SUP000161,5669191.83,178538,Logistics Services,Delivered,Month_46
ORD_SUP000161_47,SUP000161,6160009.22,34134,Logistics Services,Delivered,Month_47
ORD_SUP000161_48,SUP000161,7013045.31,39035,Logistics Services,Delivered,Month_48
ORD_SUP000161_49,SUP000161,5660799.08,69411,Logistics Services,Delivered,Month_49
ORD_SUP000161_50,SUP000161,6186683.75,42547,Logistics Services,Delivered,Month_50
ORD_SUP000161_51,SUP000161,7643009.89,46439,Logistics Services,Delivered,Month_51
ORD_SUP000161_52,SUP000161,7730227.37,43471,Logistics Services,Delivered,Month_52
ORD_SUP000161_53,SUP000161,7730012.34,113718,Logistics Services,Delivered,Month_53
ORD_SUP000161_54,SUP000161,7730134.51,85255,Logistics Services,Delivered,Month_54
ORD_SUP000161_55,SUP000161,7342972.9,54234,Logistics Services,Delivered,Month_55
ORD_SUP000161_56,SUP000161,8190853.45,382973,Logistics Services,Delivered,Month_56
ORD_SUP000161_57,SUP000161,8871129.6,49677,Logistics Services,Delivered,Month_57
ORD_SUP000161_58,SUP000161,8395468.92,45125,Logistics Services,Delivered,Month_58
ORD_SUP000161_59,SUP000161,8070704.82,40437,Logistics Services,Delivered,Month_59
ORD_SUP000161_60,SUP000161,9972307.24,52034,Logistics Services,Delivered,Month_60
ORD_SUP000162_01,SUP000162,9122126.77,58541,Mechanical Parts,Delivered,Month_01
ORD_SUP000162_02,SUP000162,8896750.55,261526,Mechanical Parts,Delivered,Month_02
ORD_SUP000162_03,SUP000162,8951568.15,858677,Mechanical Parts,Delivered,Month_03
ORD_SUP000162_04,SUP000162,8730764.66,68749,Mechanical Parts,Delivered,Month_04
ORD_SUP000162_05,SUP000162,8349691.02,56338,Mechanical Parts,Delivered,Month_05
ORD_SUP000162_06,SUP000162,8793866.71,60498,Mechanical Parts,Delivered,Month_06
ORD_SUP000162_07,SUP000162,7413949.9,48086,Mechanical Parts,Delivered,Month_07
ORD_SUP000162_08,SUP000162,8559786.29,43835,Mechanical Parts,Delivered,Month_08
ORD_SUP000162_09,SUP000162,8445256.14,110906,Mechanical Parts,Delivered,Month_09
ORD_SUP000162_10,SUP000162,8665524.82,200236,Mechanical Parts,Delivered,Month_10
ORD_SUP000162_11,SUP000162,8702057.29,618732,Mechanical Parts,Delivered,Month_11
ORD_SUP000162_12,SUP000162,9192936.87,80734,Mechanical Parts,Delivered,Month_12
ORD_SUP000162_13,SUP000162,9389152.48,73982,Mechanical Parts,Delivered,Month_13
ORD_SUP000162_14,SUP000162,7191667.9,43006,Mechanical Parts,Delivered,Month_14
ORD_SUP000162_15,SUP000162,8664072.31,68121,Mechanical Parts,Delivered,Month_15
ORD_SUP000162_16,SUP000162,8516908.9,90600,Mechanical Parts,Delivered,Month_16
ORD_SUP000162_17,SUP000162,9370999.59,83473,Mechanical Parts,Delivered,Month_17
ORD_SUP000162_18,SUP000162,8654597.6,70180,Mechanical Parts,Delivered,Month_18
ORD_SUP000162_19,SUP000162,8661307.21,134602,Mechanical Parts,Delivered,Month_19
ORD_SUP000162_20,SUP000162,8406157.87,59954,Mechanical Parts,Delivered,Month_20
ORD_SUP000162_21,SUP000162,7595733.09,113582,Mechanical Parts,Delivered,Month_21
ORD_SUP000162_22,SUP000162,8296744.03,128842,Mechanical Parts,Delivered,Month_22
ORD_SUP000162_23,SUP000162,9187687.61,50016,Mechanical Parts,Delivered,Month_23
ORD_SUP000162_24,SUP000162,8149280.32,47251,Mechanical Parts,Delivered,Month_24
ORD_SUP000162_25,SUP000162,8315621.2,42363,Mechanical Parts,Delivered,Month_25
ORD_SUP000162_26,SUP000162,8424612.77,75670,Mechanical Parts,Delivered,Month_26
ORD_SUP000162_27,SUP000162,9303312.17,65910,Mechanical Parts,Delivered,Month_27
ORD_SUP000162_28,SUP000162,8421682.42,45363,Mechanical Parts,Delivered,Month_28
ORD_SUP000162_29,SUP000162,8804218.61,66423,Mechanical Parts,Delivered,Month_29
ORD_SUP000162_30,SUP000162,7296077.31,81774,Mechanical Parts,Delivered,Month_30
ORD_SUP000162_31,SUP000162,9611362.21,55285,Mechanical Parts,Delivered,Month_31
ORD_SUP000162_32,SUP000162,8760772.71,210727,Mechanical Parts,Delivered,Month_32
ORD_SUP000162_33,SUP000162,8942998.64,48777,Mechanical Parts,Delivered,Month_33
ORD_SUP000162_34,SUP000162,9490412.21,81223,Mechanical Parts,Delivered,Month_34
ORD_SUP000162_35,SUP000162,8087363.4,68574,Mechanical Parts,Delivered,Month_35
ORD_SUP000162_36,SUP000162,9576559.08,111374,Mechanical Parts,Delivered,Month_36
ORD_SUP000162_37,SUP000162,7927283.39,69487,Mechanical Parts,Delivered,Month_37
ORD_SUP000162_38,SUP000162,8828127.6,53367,Mechanical Parts,Delivered,Month_38
ORD_SUP000162_39,SUP000162,7830506.04,52777,Mechanical Parts,Delivered,Month_39
ORD_SUP000162_40,SUP000162,8959910.25,122307,Mechanical Parts,Delivered,Month_40
ORD_SUP000162_41,SUP000162,8595415.78,101927,Mechanical Parts,Delivered,Month_41
ORD_SUP000162_42,SUP000162,8114864.13,86566,Mechanical Parts,Delivered,Month_42
ORD_SUP000162_43,SUP000162,9675804.28,329822,Mechanical Parts,Delivered,Month_43
ORD_SUP000162_44,SUP000162,9114264.76,378021,Mechanical Parts,Delivered,Month_44
ORD_SUP000162_45,SUP000162,8864268.01,67506,Mechanical Parts,Delivered,Month_45
ORD_SUP000162_46,SUP000162,10016013.75,112760,Mechanical Parts,Delivered,Month_46
ORD_SUP000162_47,SUP000162,10098049.63,77127,Mechanical Parts,Delivered,Month_47
ORD_SUP000162_48,SUP000162,9154014.12,55477,Mechanical Parts,Delivered,Month_48
ORD_SUP000162_49,SUP000162,8961219.4,228418,Mechanical Parts,Delivered,Month_49
ORD_SUP000162_50,SUP000162,9354582.44,89641,Mechanical Parts,Delivered,Month_50
ORD_SUP000162_51,SUP000162,7996076.57,42410,Mechanical Parts,Delivered,Month_51
ORD_SUP000162_52,SUP000162,8568518.04,74205,Mechanical Parts,Delivered,Month_52
ORD_SUP000162_53,SUP000162,8940198.64,111625,Mechanical Parts,Delivered,Month_53
ORD_SUP000162_54,SUP000162,8893680.53,50229,Mechanical Parts,Delivered,Month_54
ORD_SUP000162_55,SUP000162,9237169.75,47171,Mechanical Parts,Delivered,Month_55
ORD_SUP000162_56,SUP000162,8650219.52,59892,Mechanical Parts,Delivered,Month_56
ORD_SUP000162_57,SUP000162,9332244.33,214019,Mechanical Parts,Delivered,Month_57
ORD_SUP000162_58,SUP000162,9174442.12,51458,Mechanical Parts,Delivered,Month_58
ORD_SUP000162_59,SUP000162,9164839.32,686769,Mechanical Parts,Delivered,Month_59
ORD_SUP000162_60,SUP000162,8897116.08,85043,Mechanical Parts,Delivered,Month_60
ORD_SUP000163_01,SUP000163,17077092.44,208928,Raw Materials,Delivered,Month_01
ORD_SUP000163_02,SUP000163,18489846.85,158899,Raw Materials,Delivered,Month_02
ORD_SUP000163_03,SUP000163,18121554.64,158223,Raw Materials,Delivered,Month_03
ORD_SUP000163_04,SUP000163,16528643.23,122231,Raw Materials,Delivered,Month_04
ORD_SUP000163_05,SUP000163,17261993.46,113132,Raw Materials,Delivered,Month_05
ORD_SUP000163_06,SUP000163,19857525.37,189674,Raw Materials,Delivered,Month_06
ORD_SUP000163_07,SUP000163,16888305.58,163293,Raw Materials,Delivered,Month_07
ORD_SUP000163_08,SUP000163,19765301.76,153894,Raw Materials,Delivered,Month_08
ORD_SUP000163_09,SUP000163,20423718.42,112475,Raw Materials,Delivered,Month_09
ORD_SUP000163_10,SUP000163,22217572.02,761741,Raw Materials,Delivered,Month_10
ORD_SUP000163_11,SUP000163,21268487.47,113331,Raw Materials,Delivered,Month_11
ORD_SUP000163_12,SUP000163,20979208.04,121042,Raw Materials,Delivered,Month_12
ORD_SUP000163_13,SUP000163,21568114.33,112115,Raw Materials,Delivered,Month_13
ORD_SUP000163_14,SUP000163,21454329.4,178194,Raw Materials,Delivered,Month_14
ORD_SUP000163_15,SUP000163,20781270.41,490935,Raw Materials,Delivered,Month_15
ORD_SUP000163_16,SUP000163,22969236.02,341746,Raw Materials,Delivered,Month_16
ORD_SUP000163_17,SUP000163,19754664.88,257810,Raw Materials,Delivered,Month_17
ORD_SUP000163_18,SUP000163,18494994.45,206061,Raw Materials,Delivered,Month_18
ORD_SUP000163_19,SUP000163,22000027.08,232710,Raw Materials,Delivered,Month_19
ORD_SUP000163_20,SUP000163,23156321.88,273598,Raw Materials,Delivered,Month_20
ORD_SUP000163_21,SUP000163,21029196.03,486802,Raw Materials,Delivered,Month_21
ORD_SUP000163_22,SUP000163,20634570.65,561137,Raw Materials,Delivered,Month_22
ORD_SUP000163_23,SUP000163,22024332.46,192635,Raw Materials,Delivered,Month_23
ORD_SUP000163_24,SUP000163,26457639.33,151578,Raw Materials,Delivered,Month_24
ORD_SUP000163_25,SUP000163,20992910.45,112245,Raw Materials,Delivered,Month_25
ORD_SUP000163_26,SUP000163,23857546.74,165252,Raw Materials,Delivered,Month_26
ORD_SUP000163_27,SUP000163,21978414.5,135076,Raw Materials,Delivered,Month_27
ORD_SUP000163_28,SUP000163,23896180.75,125179,Raw Materials,Delivered,Month_28
ORD_SUP000163_29,SUP000163,24421920.76,144012,Raw Materials,Delivered,Month_29
ORD_SUP000163_30,SUP000163,22891921.48,392252,Raw Materials,Delivered,Month_30
ORD_SUP000163_31,SUP000163,22234529.18,620878,Raw Materials,Delivered,Month_31
ORD_SUP000163_32,SUP000163,22461667.14,473456,Raw Materials,Delivered,Month_32
ORD_SUP000163_33,SUP000163,22800057.83,2116121,Raw Materials,Delivered,Month_33
ORD_SUP000163_34,SUP000163,27517290.51,933200,Raw Materials,Delivered,Month_34
ORD_SUP000163_35,SUP000163,25832330.35,137606,Raw Materials,Delivered,Month_35
ORD_SUP000163_36,SUP000163,26928337.64,412914,Raw Materials,Delivered,Month_36
ORD_SUP000163_37,SUP000163,26753219.08,466697,Raw Materials,Delivered,Month_37
ORD_SUP000163_38,SUP000163,27042028.0,152648,Raw Materials,Delivered,Month_38
ORD_SUP000163_39,SUP000163,23931285.58,186255,Raw Materials,Delivered,Month_39
ORD_SUP000163_40,SUP000163,24076070.91,147997,Raw Materials,Delivered,Month_40
ORD_SUP000163_41,SUP000163,28353803.63,545726,Raw Materials,Delivered,Month_41
ORD_SUP000163_42,SUP000163,24991276.34,128047,Raw Materials,Delivered,Month_42
ORD_SUP000163_43,SUP000163,26014012.51,160063,Raw Materials,Delivered,Month_43
