complaint_id,supplier_id,type,severity,resolved,month
COM_SUP000154_42_3,SUP000154,Customer Service Unresponsiveness,LOW,False,Month_42
COM_SUP000154_46_1,SUP000154,Late Delivery Delay,HIGH,True,Month_46
COM_SUP000154_46_2,SUP000154,Late Delivery Delay,HIGH,False,Month_46
COM_SUP000154_46_3,SUP000154,Packaging Damage,LOW,False,Month_46
COM_SUP000154_47_1,SUP000154,Invoicing Mismatch,LOW,True,Month_47
COM_SUP000154_47_2,SUP000154,Late Delivery Delay,HIGH,False,Month_47
COM_SUP000154_47_3,SUP000154,Product Quality Defect,CRITICAL,True,Month_47
COM_SUP000154_47_4,SUP000154,Late Delivery Delay,HIGH,True,Month_47
COM_SUP000154_49_1,SUP000154,Late Delivery Delay,LOW,True,Month_49
COM_SUP000154_49_2,SUP000154,Late Delivery Delay,MEDIUM,True,Month_49
COM_SUP000154_50_1,SUP000154,Late Delivery Delay,HIGH,True,Month_50
COM_SUP000154_50_2,SUP000154,Product Quality Defect,CRITICAL,True,Month_50
COM_SUP000154_52_1,SUP000154,Late Delivery Delay,LOW,False,Month_52
COM_SUP000154_52_2,SUP000154,Product Quality Defect,CRITICAL,True,Month_52
COM_SUP000154_52_3,SUP000154,Late Delivery Delay,MEDIUM,True,Month_52
COM_SUP000154_54_1,SUP000154,Product Quality Defect,CRITICAL,True,Month_54
COM_SUP000154_55_1,SUP000154,Packaging Damage,MEDIUM,False,Month_55
COM_SUP000154_55_2,SUP000154,Product Quality Defect,CRITICAL,False,Month_55
COM_SUP000154_56_1,SUP000154,Late Delivery Delay,MEDIUM,True,Month_56
COM_SUP000154_56_2,SUP000154,Customer Service Unresponsiveness,LOW,False,Month_56
COM_SUP000154_58_1,SUP000154,Late Delivery Delay,HIGH,True,Month_58
COM_SUP000154_58_2,SUP000154,Product Quality Defect,CRITICAL,True,Month_58
COM_SUP000154_58_3,SUP000154,Late Delivery Delay,HIGH,False,Month_58
COM_SUP000154_58_4,SUP000154,Late Delivery Delay,HIGH,False,Month_58
COM_SUP000154_59_1,SUP000154,Product Quality Defect,CRITICAL,False,Month_59
COM_SUP000154_59_2,SUP000154,Product Quality Defect,CRITICAL,True,Month_59
COM_SUP000154_59_3,SUP000154,Late Delivery Delay,HIGH,True,Month_59
COM_SUP000154_60_1,SUP000154,Packaging Damage,MEDIUM,False,Month_60
COM_SUP000154_60_2,SUP000154,Customer Service Unresponsiveness,LOW,True,Month_60
COM_SUP000155_01_1,SUP000155,Product Quality Defect,CRITICAL,True,Month_01
COM_SUP000155_01_2,SUP000155,Product Quality Defect,CRITICAL,True,Month_01
COM_SUP000155_02_1,SUP000155,Late Delivery Delay,HIGH,False,Month_02
COM_SUP000155_02_2,SUP000155,Late Delivery Delay,HIGH,True,Month_02
COM_SUP000155_03_1,SUP000155,Late Delivery Delay,HIGH,True,Month_03
COM_SUP000155_03_2,SUP000155,Late Delivery Delay,HIGH,True,Month_03
COM_SUP000155_03_3,SUP000155,Late Delivery Delay,HIGH,True,Month_03
COM_SUP000155_04_1,SUP000155,Late Delivery Delay,HIGH,True,Month_04
COM_SUP000155_04_2,SUP000155,Late Delivery Delay,HIGH,True,Month_04
COM_SUP000155_04_3,SUP000155,Product Quality Defect,CRITICAL,True,Month_04
COM_SUP000155_04_4,SUP000155,Product Quality Defect,CRITICAL,True,Month_04
COM_SUP000155_05_1,SUP000155,Late Delivery Delay,HIGH,False,Month_05
COM_SUP000155_05_2,SUP000155,Packaging Damage,LOW,False,Month_05
COM_SUP000155_05_3,SUP000155,Late Delivery Delay,HIGH,False,Month_05
COM_SUP000155_05_4,SUP000155,Late Delivery Delay,HIGH,True,Month_05
COM_SUP000155_06_1,SUP000155,Product Quality Defect,CRITICAL,True,Month_06
COM_SUP000155_06_2,SUP000155,Late Delivery Delay,HIGH,True,Month_06
COM_SUP000155_06_3,SUP000155,Late Delivery Delay,HIGH,False,Month_06
COM_SUP000155_07_1,SUP000155,Late Delivery Delay,HIGH,True,Month_07
COM_SUP000155_07_2,SUP000155,Late Delivery Delay,HIGH,False,Month_07
COM_SUP000155_07_3,SUP000155,Late Delivery Delay,HIGH,False,Month_07
COM_SUP000155_07_4,SUP000155,Customer Service Unresponsiveness,LOW,False,Month_07
COM_SUP000155_08_1,SUP000155,Late Delivery Delay,LOW,False,Month_08
COM_SUP000155_08_2,SUP000155,Product Quality Defect,CRITICAL,True,Month_08
COM_SUP000155_08_3,SUP000155,Product Quality Defect,CRITICAL,True,Month_08
COM_SUP000155_08_4,SUP000155,Product Quality Defect,CRITICAL,True,Month_08
COM_SUP000155_09_1,SUP000155,Late Delivery Delay,HIGH,True,Month_09
COM_SUP000155_09_2,SUP000155,Product Quality Defect,CRITICAL,True,Month_09
COM_SUP000155_09_3,SUP000155,Product Quality Defect,CRITICAL,True,Month_09
COM_SUP000155_09_4,SUP000155,Packaging Damage,LOW,True,Month_09
COM_SUP000155_11_1,SUP000155,Late Delivery Delay,LOW,True,Month_11
COM_SUP000155_11_2,SUP000155,Late Delivery Delay,LOW,True,Month_11
COM_SUP000155_11_3,SUP000155,Late Delivery Delay,LOW,True,Month_11
COM_SUP000155_12_1,SUP000155,Late Delivery Delay,HIGH,True,Month_12
COM_SUP000155_12_2,SUP000155,Product Quality Defect,CRITICAL,True,Month_12
COM_SUP000155_12_3,SUP000155,Late Delivery Delay,HIGH,True,Month_12
COM_SUP000155_14_1,SUP000155,Product Quality Defect,CRITICAL,False,Month_14
COM_SUP000155_14_2,SUP000155,Product Quality Defect,CRITICAL,False,Month_14
COM_SUP000155_16_1,SUP000155,Product Quality Defect,CRITICAL,False,Month_16
COM_SUP000155_16_2,SUP000155,Late Delivery Delay,LOW,True,Month_16
COM_SUP000155_16_3,SUP000155,Late Delivery Delay,MEDIUM,False,Month_16
COM_SUP000155_16_4,SUP000155,Product Quality Defect,CRITICAL,False,Month_16
COM_SUP000155_17_1,SUP000155,Customer Service Unresponsiveness,LOW,True,Month_17
COM_SUP000155_17_2,SUP000155,Late Delivery Delay,HIGH,False,Month_17
COM_SUP000155_17_3,SUP000155,Late Delivery Delay,HIGH,False,Month_17
COM_SUP000155_20_1,SUP000155,Late Delivery Delay,MEDIUM,True,Month_20
COM_SUP000155_20_2,SUP000155,Product Quality Defect,CRITICAL,True,Month_20
COM_SUP000155_20_3,SUP000155,Late Delivery Delay,LOW,True,Month_20
COM_SUP000155_20_4,SUP000155,Late Delivery Delay,LOW,True,Month_20
COM_SUP000155_21_1,SUP000155,Late Delivery Delay,LOW,True,Month_21
COM_SUP000155_21_2,SUP000155,Product Quality Defect,CRITICAL,False,Month_21
COM_SUP000155_21_3,SUP000155,Customer Service Unresponsiveness,LOW,True,Month_21
COM_SUP000155_21_4,SUP000155,Product Quality Defect,CRITICAL,False,Month_21
COM_SUP000155_22_1,SUP000155,Customer Service Unresponsiveness,MEDIUM,True,Month_22
COM_SUP000155_22_2,SUP000155,Product Quality Defect,CRITICAL,True,Month_22
COM_SUP000155_23_1,SUP000155,Product Quality Defect,CRITICAL,True,Month_23
COM_SUP000155_23_2,SUP000155,Late Delivery Delay,HIGH,True,Month_23
COM_SUP000155_26_1,SUP000155,Late Delivery Delay,MEDIUM,False,Month_26
COM_SUP000155_26_2,SUP000155,Late Delivery Delay,LOW,False,Month_26
COM_SUP000155_26_3,SUP000155,Late Delivery Delay,MEDIUM,False,Month_26
COM_SUP000155_28_1,SUP000155,Packaging Damage,MEDIUM,False,Month_28
COM_SUP000155_28_2,SUP000155,Packaging Damage,MEDIUM,True,Month_28
COM_SUP000155_28_3,SUP000155,Customer Service Unresponsiveness,LOW,False,Month_28
COM_SUP000155_28_4,SUP000155,Product Quality Defect,CRITICAL,False,Month_28
COM_SUP000155_30_1,SUP000155,Late Delivery Delay,HIGH,False,Month_30
COM_SUP000155_30_2,SUP000155,Late Delivery Delay,HIGH,False,Month_30
COM_SUP000155_30_3,SUP000155,Product Quality Defect,CRITICAL,False,Month_30
COM_SUP000155_30_4,SUP000155,Late Delivery Delay,HIGH,True,Month_30
COM_SUP000155_31_1,SUP000155,Late Delivery Delay,HIGH,False,Month_31
COM_SUP000155_31_2,SUP000155,Product Quality Defect,CRITICAL,False,Month_31
COM_SUP000155_32_1,SUP000155,Invoicing Mismatch,LOW,False,Month_32
COM_SUP000155_32_2,SUP000155,Invoicing Mismatch,LOW,False,Month_32
COM_SUP000155_32_3,SUP000155,Product Quality Defect,CRITICAL,True,Month_32
COM_SUP000155_32_4,SUP000155,Product Quality Defect,CRITICAL,False,Month_32
COM_SUP000155_33_1,SUP000155,Product Quality Defect,CRITICAL,True,Month_33
COM_SUP000155_33_2,SUP000155,Product Quality Defect,CRITICAL,False,Month_33
COM_SUP000155_33_3,SUP000155,Late Delivery Delay,LOW,True,Month_33
COM_SUP000155_34_1,SUP000155,Late Delivery Delay,LOW,True,Month_34
COM_SUP000155_34_2,SUP000155,Packaging Damage,LOW,True,Month_34
COM_SUP000155_36_1,SUP000155,Customer Service Unresponsiveness,LOW,False,Month_36
COM_SUP000155_36_2,SUP000155,Late Delivery Delay,MEDIUM,True,Month_36
COM_SUP000155_37_1,SUP000155,Product Quality Defect,CRITICAL,True,Month_37
COM_SUP000155_37_2,SUP000155,Product Quality Defect,CRITICAL,False,Month_37
COM_SUP000155_37_3,SUP000155,Product Quality Defect,CRITICAL,False,Month_37
COM_SUP000155_37_4,SUP000155,Product Quality Defect,CRITICAL,True,Month_37
COM_SUP000155_38_1,SUP000155,Product Quality Defect,CRITICAL,False,Month_38
COM_SUP000155_38_2,SUP000155,Late Delivery Delay,LOW,False,Month_38
COM_SUP000155_38_3,SUP000155,Invoicing Mismatch,LOW,True,Month_38
COM_SUP000155_39_1,SUP000155,Product Quality Defect,CRITICAL,False,Month_39
COM_SUP000155_39_2,SUP000155,Customer Service Unresponsiveness,MEDIUM,False,Month_39
COM_SUP000155_41_1,SUP000155,Product Quality Defect,CRITICAL,True,Month_41
COM_SUP000155_41_2,SUP000155,Customer Service Unresponsiveness,LOW,True,Month_41
COM_SUP000155_41_3,SUP000155,Late Delivery Delay,LOW,True,Month_41
COM_SUP000155_41_4,SUP000155,Late Delivery Delay,MEDIUM,False,Month_41
COM_SUP000155_43_1,SUP000155,Customer Service Unresponsiveness,LOW,True,Month_43
COM_SUP000155_43_2,SUP000155,Late Delivery Delay,MEDIUM,True,Month_43
COM_SUP000155_43_3,SUP000155,Late Delivery Delay,LOW,True,Month_43
COM_SUP000155_43_4,SUP000155,Late Delivery Delay,LOW,True,Month_43
COM_SUP000155_44_1,SUP000155,Product Quality Defect,CRITICAL,True,Month_44
COM_SUP000155_44_2,SUP000155,Late Delivery Delay,HIGH,True,Month_44
COM_SUP000155_45_1,SUP000155,Product Quality Defect,CRITICAL,True,Month_45
COM_SUP000155_45_2,SUP000155,Product Quality Defect,CRITICAL,True,Month_45
COM_SUP000155_45_3,SUP000155,Late Delivery Delay,HIGH,True,Month_45
COM_SUP000155_46_1,SUP000155,Product Quality Defect,CRITICAL,True,Month_46
COM_SUP000155_46_2,SUP000155,Late Delivery Delay,HIGH,False,Month_46
COM_SUP000155_48_1,SUP000155,Product Quality Defect,CRITICAL,True,Month_48
COM_SUP000155_48_2,SUP000155,Product Quality Defect,CRITICAL,False,Month_48
COM_SUP000155_48_3,SUP000155,Product Quality Defect,CRITICAL,True,Month_48
COM_SUP000155_48_4,SUP000155,Product Quality Defect,CRITICAL,True,Month_48
COM_SUP000155_49_1,SUP000155,Product Quality Defect,CRITICAL,False,Month_49
COM_SUP000155_49_2,SUP000155,Packaging Damage,MEDIUM,True,Month_49
COM_SUP000155_49_3,SUP000155,Customer Service Unresponsiveness,LOW,False,Month_49
COM_SUP000155_50_1,SUP000155,Late Delivery Delay,HIGH,False,Month_50
COM_SUP000155_50_2,SUP000155,Late Delivery Delay,HIGH,True,Month_50
COM_SUP000155_52_1,SUP000155,Late Delivery Delay,HIGH,False,Month_52
COM_SUP000155_52_2,SUP000155,Product Quality Defect,CRITICAL,True,Month_52
COM_SUP000155_52_3,SUP000155,Late Delivery Delay,HIGH,False,Month_52
COM_SUP000155_53_1,SUP000155,Late Delivery Delay,MEDIUM,True,Month_53
COM_SUP000155_53_2,SUP000155,Late Delivery Delay,LOW,True,Month_53
COM_SUP000155_53_3,SUP000155,Late Delivery Delay,LOW,False,Month_53
COM_SUP000155_53_4,SUP000155,Product Quality Defect,CRITICAL,True,Month_53
COM_SUP000155_54_1,SUP000155,Invoicing Mismatch,LOW,False,Month_54
COM_SUP000155_54_2,SUP000155,Late Delivery Delay,MEDIUM,False,Month_54
COM_SUP000155_54_3,SUP000155,Late Delivery Delay,LOW,True,Month_54
COM_SUP000155_55_1,SUP000155,Product Quality Defect,CRITICAL,False,Month_55
COM_SUP000155_55_2,SUP000155,Late Delivery Delay,HIGH,True,Month_55
COM_SUP000155_55_3,SUP000155,Late Delivery Delay,HIGH,False,Month_55
COM_SUP000155_55_4,SUP000155,Late Delivery Delay,HIGH,False,Month_55
COM_SUP000155_56_1,SUP000155,Late Delivery Delay,MEDIUM,False,Month_56
COM_SUP000155_56_2,SUP000155,Late Delivery Delay,LOW,True,Month_56
COM_SUP000155_56_3,SUP000155,Late Delivery Delay,MEDIUM,False,Month_56
COM_SUP000155_57_1,SUP000155,Product Quality Defect,CRITICAL,True,Month_57
COM_SUP000155_57_2,SUP000155,Late Delivery Delay,HIGH,False,Month_57
COM_SUP000155_57_3,SUP000155,Product Quality Defect,CRITICAL,False,Month_57
COM_SUP000155_57_4,SUP000155,Late Delivery Delay,HIGH,True,Month_57
COM_SUP000155_59_1,SUP000155,Product Quality Defect,CRITICAL,True,Month_59
COM_SUP000155_59_2,SUP000155,Product Quality Defect,CRITICAL,True,Month_59
COM_SUP000155_59_3,SUP000155,Product Quality Defect,CRITICAL,False,Month_59
COM_SUP000155_60_1,SUP000155,Customer Service Unresponsiveness,LOW,False,Month_60
COM_SUP000155_60_2,SUP000155,Packaging Damage,MEDIUM,True,Month_60
COM_SUP000155_60_3,SUP000155,Product Quality Defect,CRITICAL,False,Month_60
COM_SUP000156_02_1,SUP000156,Product Quality Defect,LOW,True,Month_02
COM_SUP000156_08_1,SUP000156,Product Quality Defect,MEDIUM,True,Month_08
COM_SUP000156_08_2,SUP000156,Product Quality Defect,LOW,True,Month_08
COM_SUP000156_28_1,SUP000156,Product Quality Defect,LOW,True,Month_28
COM_SUP000156_28_2,SUP000156,Product Quality Defect,LOW,False,Month_28
COM_SUP000156_30_1,SUP000156,Customer Service Unresponsiveness,LOW,True,Month_30
COM_SUP000156_35_1,SUP000156,Packaging Damage,LOW,True,Month_35
COM_SUP000156_35_2,SUP000156,Packaging Damage,LOW,True,Month_35
COM_SUP000156_42_1,SUP000156,Customer Service Unresponsiveness,LOW,True,Month_42
COM_SUP000156_46_1,SUP000156,Product Quality Defect,MEDIUM,True,Month_46
COM_SUP000157_07_1,SUP000157,Product Quality Defect,LOW,True,Month_07
COM_SUP000157_33_1,SUP000157,Invoicing Mismatch,MEDIUM,True,Month_33
COM_SUP000157_33_2,SUP000157,Packaging Damage,LOW,True,Month_33
COM_SUP000158_15_1,SUP000158,Late Delivery Delay,LOW,True,Month_15
COM_SUP000158_16_1,SUP000158,Late Delivery Delay,LOW,True,Month_16
COM_SUP000158_16_2,SUP000158,Late Delivery Delay,LOW,True,Month_16
COM_SUP000158_16_3,SUP000158,Product Quality Defect,MEDIUM,True,Month_16
COM_SUP000158_16_4,SUP000158,Late Delivery Delay,MEDIUM,True,Month_16
COM_SUP000158_22_1,SUP000158,Product Quality Defect,LOW,False,Month_22
COM_SUP000158_25_1,SUP000158,Product Quality Defect,MEDIUM,True,Month_25
COM_SUP000158_40_1,SUP000158,Product Quality Defect,LOW,False,Month_40
COM_SUP000158_40_2,SUP000158,Product Quality Defect,LOW,True,Month_40
COM_SUP000158_40_3,SUP000158,Late Delivery Delay,LOW,True,Month_40
COM_SUP000158_40_4,SUP000158,Late Delivery Delay,LOW,True,Month_40
COM_SUP000158_45_1,SUP000158,Late Delivery Delay,MEDIUM,True,Month_45
COM_SUP000158_45_2,SUP000158,Product Quality Defect,LOW,True,Month_45
COM_SUP000158_48_1,SUP000158,Product Quality Defect,LOW,True,Month_48
COM_SUP000160_01_1,SUP000160,Packaging Damage,LOW,False,Month_01
COM_SUP000160_01_2,SUP000160,Late Delivery Delay,MEDIUM,True,Month_01
COM_SUP000160_22_1,SUP000160,Late Delivery Delay,LOW,False,Month_22
COM_SUP000161_51_1,SUP000161,Late Delivery Delay,LOW,True,Month_51
COM_SUP000161_51_2,SUP000161,Late Delivery Delay,MEDIUM,True,Month_51
COM_SUP000162_15_1,SUP000162,Product Quality Defect,LOW,True,Month_15
COM_SUP000162_35_1,SUP000162,Product Quality Defect,LOW,True,Month_35
COM_SUP000164_09_1,SUP000164,Late Delivery Delay,LOW,True,Month_09
COM_SUP000164_32_1,SUP000164,Product Quality Defect,LOW,True,Month_32
COM_SUP000164_32_2,SUP000164,Product Quality Defect,LOW,True,Month_32
COM_SUP000164_34_1,SUP000164,Packaging Damage,LOW,True,Month_34
COM_SUP000164_34_2,SUP000164,Product Quality Defect,LOW,True,Month_34
COM_SUP000164_36_1,SUP000164,Product Quality Defect,LOW,True,Month_36
COM_SUP000164_36_2,SUP000164,Packaging Damage,LOW,False,Month_36
COM_SUP000164_55_1,SUP000164,Product Quality Defect,MEDIUM,True,Month_55
COM_SUP000164_55_2,SUP000164,Product Quality Defect,LOW,True,Month_55
COM_SUP000165_01_1,SUP000165,Product Quality Defect,LOW,True,Month_01
COM_SUP000165_01_2,SUP000165,Product Quality Defect,LOW,True,Month_01
COM_SUP000165_02_1,SUP000165,Product Quality Defect,LOW,True,Month_02
COM_SUP000165_02_2,SUP000165,Product Quality Defect,LOW,True,Month_02
COM_SUP000165_14_1,SUP000165,Product Quality Defect,MEDIUM,False,Month_14
COM_SUP000165_14_2,SUP000165,Product Quality Defect,MEDIUM,True,Month_14
COM_SUP000165_48_1,SUP000165,Late Delivery Delay,MEDIUM,True,Month_48
COM_SUP000165_48_2,SUP000165,Product Quality Defect,LOW,True,Month_48
COM_SUP000166_10_1,SUP000166,Product Quality Defect,LOW,False,Month_10
COM_SUP000166_17_1,SUP000166,Product Quality Defect,MEDIUM,True,Month_17
COM_SUP000166_20_1,SUP000166,Product Quality Defect,LOW,True,Month_20
COM_SUP000166_36_1,SUP000166,Product Quality Defect,MEDIUM,True,Month_36
COM_SUP000166_36_2,SUP000166,Packaging Damage,LOW,True,Month_36
COM_SUP000166_45_1,SUP000166,Product Quality Defect,MEDIUM,True,Month_45
COM_SUP000167_06_1,SUP000167,Late Delivery Delay,LOW,True,Month_06
COM_SUP000167_06_2,SUP000167,Invoicing Mismatch,LOW,True,Month_06
COM_SUP000169_46_1,SUP000169,Product Quality Defect,MEDIUM,True,Month_46
COM_SUP000169_47_1,SUP000169,Product Quality Defect,MEDIUM,True,Month_47
COM_SUP000170_17_1,SUP000170,Late Delivery Delay,LOW,True,Month_17
COM_SUP000170_17_2,SUP000170,Product Quality Defect,LOW,True,Month_17
COM_SUP000170_21_1,SUP000170,Packaging Damage,LOW,True,Month_21
COM_SUP000170_21_2,SUP000170,Customer Service Unresponsiveness,LOW,True,Month_21
COM_SUP000170_26_1,SUP000170,Late Delivery Delay,LOW,True,Month_26
COM_SUP000170_26_2,SUP000170,Late Delivery Delay,LOW,True,Month_26
COM_SUP000170_26_3,SUP000170,Late Delivery Delay,LOW,True,Month_26
COM_SUP000170_27_1,SUP000170,Product Quality Defect,LOW,True,Month_27
COM_SUP000170_27_2,SUP000170,Late Delivery Delay,HIGH,False,Month_27
COM_SUP000170_28_1,SUP000170,Late Delivery Delay,MEDIUM,True,Month_28
COM_SUP000170_28_2,SUP000170,Late Delivery Delay,LOW,True,Month_28
COM_SUP000170_28_3,SUP000170,Late Delivery Delay,LOW,True,Month_28
COM_SUP000170_28_4,SUP000170,Late Delivery Delay,LOW,True,Month_28
COM_SUP000170_32_1,SUP000170,Product Quality Defect,LOW,True,Month_32
COM_SUP000170_33_1,SUP000170,Late Delivery Delay,LOW,True,Month_33
COM_SUP000170_33_2,SUP000170,Product Quality Defect,LOW,True,Month_33
COM_SUP000170_33_3,SUP000170,Late Delivery Delay,LOW,True,Month_33
COM_SUP000170_33_4,SUP000170,Packaging Damage,LOW,True,Month_33
COM_SUP000170_39_1,SUP000170,Product Quality Defect,MEDIUM,True,Month_39
COM_SUP000170_41_1,SUP000170,Customer Service Unresponsiveness,MEDIUM,False,Month_41
COM_SUP000170_41_2,SUP000170,Product Quality Defect,MEDIUM,True,Month_41
COM_SUP000170_49_1,SUP000170,Product Quality Defect,MEDIUM,True,Month_49
COM_SUP000170_50_1,SUP000170,Product Quality Defect,LOW,False,Month_50
COM_SUP000170_54_1,SUP000170,Customer Service Unresponsiveness,LOW,True,Month_54
COM_SUP000170_54_2,SUP000170,Product Quality Defect,MEDIUM,True,Month_54
COM_SUP000171_14_1,SUP000171,Late Delivery Delay,LOW,True,Month_14
COM_SUP000171_14_2,SUP000171,Customer Service Unresponsiveness,LOW,True,Month_14
COM_SUP000172_06_1,SUP000172,Invoicing Mismatch,LOW,True,Month_06
COM_SUP000172_28_1,SUP000172,Product Quality Defect,LOW,False,Month_28
COM_SUP000172_58_1,SUP000172,Packaging Damage,LOW,True,Month_58
COM_SUP000172_58_2,SUP000172,Product Quality Defect,MEDIUM,False,Month_58
COM_SUP000173_20_1,SUP000173,Customer Service Unresponsiveness,LOW,False,Month_20
COM_SUP000173_29_1,SUP000173,Product Quality Defect,LOW,True,Month_29
COM_SUP000173_29_2,SUP000173,Late Delivery Delay,LOW,True,Month_29
COM_SUP000173_38_1,SUP000173,Customer Service Unresponsiveness,MEDIUM,True,Month_38
COM_SUP000173_41_1,SUP000173,Product Quality Defect,LOW,True,Month_41
COM_SUP000173_41_2,SUP000173,Packaging Damage,MEDIUM,False,Month_41
COM_SUP000173_54_1,SUP000173,Product Quality Defect,LOW,True,Month_54
COM_SUP000173_54_2,SUP000173,Product Quality Defect,LOW,True,Month_54
COM_SUP000174_27_1,SUP000174,Product Quality Defect,LOW,True,Month_27
COM_SUP000175_45_1,SUP000175,Customer Service Unresponsiveness,MEDIUM,True,Month_45
COM_SUP000175_45_2,SUP000175,Packaging Damage,LOW,False,Month_45
COM_SUP000176_03_1,SUP000176,Product Quality Defect,LOW,True,Month_03
COM_SUP000176_29_1,SUP000176,Product Quality Defect,LOW,False,Month_29
COM_SUP000176_29_2,SUP000176,Product Quality Defect,LOW,False,Month_29
COM_SUP000176_34_1,SUP000176,Product Quality Defect,MEDIUM,True,Month_34
COM_SUP000176_46_1,SUP000176,Product Quality Defect,LOW,False,Month_46
COM_SUP000177_53_1,SUP000177,Product Quality Defect,LOW,True,Month_53
COM_SUP000177_53_2,SUP000177,Late Delivery Delay,LOW,True,Month_53
COM_SUP000178_01_1,SUP000178,Product Quality Defect,CRITICAL,True,Month_01
COM_SUP000178_02_1,SUP000178,Late Delivery Delay,LOW,False,Month_02
COM_SUP000178_02_2,SUP000178,Invoicing Mismatch,MEDIUM,True,Month_02
COM_SUP000178_02_3,SUP000178,Product Quality Defect,CRITICAL,True,Month_02
COM_SUP000178_14_1,SUP000178,Late Delivery Delay,LOW,False,Month_14
COM_SUP000178_14_2,SUP000178,Late Delivery Delay,LOW,False,Month_14
COM_SUP000178_14_3,SUP000178,Customer Service Unresponsiveness,LOW,True,Month_14
COM_SUP000178_17_1,SUP000178,Product Quality Defect,CRITICAL,False,Month_17
COM_SUP000178_20_1,SUP000178,Product Quality Defect,LOW,True,Month_20
COM_SUP000178_22_1,SUP000178,Late Delivery Delay,LOW,True,Month_22
COM_SUP000178_22_2,SUP000178,Product Quality Defect,LOW,True,Month_22
COM_SUP000178_22_3,SUP000178,Late Delivery Delay,LOW,False,Month_22
COM_SUP000178_25_1,SUP000178,Late Delivery Delay,HIGH,False,Month_25
COM_SUP000178_25_2,SUP000178,Late Delivery Delay,HIGH,True,Month_25
COM_SUP000178_25_3,SUP000178,Late Delivery Delay,HIGH,True,Month_25
COM_SUP000178_26_1,SUP000178,Customer Service Unresponsiveness,MEDIUM,True,Month_26
COM_SUP000178_31_1,SUP000178,Late Delivery Delay,HIGH,False,Month_31
COM_SUP000178_31_2,SUP000178,Packaging Damage,MEDIUM,True,Month_31
COM_SUP000178_31_3,SUP000178,Product Quality Defect,CRITICAL,True,Month_31
COM_SUP000178_32_1,SUP000178,Product Quality Defect,LOW,False,Month_32
COM_SUP000178_32_2,SUP000178,Product Quality Defect,MEDIUM,True,Month_32
COM_SUP000178_36_1,SUP000178,Product Quality Defect,LOW,True,Month_36
COM_SUP000178_36_2,SUP000178,Late Delivery Delay,MEDIUM,False,Month_36
COM_SUP000178_41_1,SUP000178,Late Delivery Delay,HIGH,True,Month_41
COM_SUP000178_41_2,SUP000178,Late Delivery Delay,HIGH,True,Month_41
COM_SUP000178_41_3,SUP000178,Product Quality Defect,CRITICAL,False,Month_41
COM_SUP000178_43_1,SUP000178,Product Quality Defect,CRITICAL,True,Month_43
COM_SUP000178_43_2,SUP000178,Packaging Damage,LOW,False,Month_43
COM_SUP000178_44_1,SUP000178,Invoicing Mismatch,MEDIUM,False,Month_44
COM_SUP000178_46_1,SUP000178,Product Quality Defect,CRITICAL,True,Month_46
COM_SUP000178_47_1,SUP000178,Packaging Damage,LOW,True,Month_47
COM_SUP000178_47_2,SUP000178,Product Quality Defect,LOW,True,Month_47
COM_SUP000178_48_1,SUP000178,Late Delivery Delay,HIGH,False,Month_48
COM_SUP000178_48_2,SUP000178,Late Delivery Delay,HIGH,True,Month_48
COM_SUP000178_48_3,SUP000178,Late Delivery Delay,HIGH,False,Month_48
COM_SUP000178_48_4,SUP000178,Late Delivery Delay,HIGH,False,Month_48
COM_SUP000178_52_1,SUP000178,Product Quality Defect,CRITICAL,True,Month_52
COM_SUP000178_52_2,SUP000178,Product Quality Defect,CRITICAL,True,Month_52
COM_SUP000178_55_1,SUP000178,Late Delivery Delay,MEDIUM,False,Month_55
COM_SUP000178_55_2,SUP000178,Late Delivery Delay,LOW,False,Month_55
COM_SUP000178_55_3,SUP000178,Late Delivery Delay,MEDIUM,True,Month_55
COM_SUP000178_55_4,SUP000178,Product Quality Defect,CRITICAL,True,Month_55
COM_SUP000178_56_1,SUP000178,Late Delivery Delay,LOW,True,Month_56
COM_SUP000178_56_2,SUP000178,Late Delivery Delay,MEDIUM,True,Month_56
COM_SUP000179_53_1,SUP000179,Customer Service Unresponsiveness,MEDIUM,True,Month_53
COM_SUP000179_57_1,SUP000179,Late Delivery Delay,LOW,True,Month_57
COM_SUP000182_32_1,SUP000182,Late Delivery Delay,LOW,True,Month_32
COM_SUP000182_32_2,SUP000182,Product Quality Defect,LOW,True,Month_32
COM_SUP000184_24_1,SUP000184,Product Quality Defect,MEDIUM,True,Month_24
COM_SUP000184_24_2,SUP000184,Product Quality Defect,LOW,True,Month_24
COM_SUP000185_01_1,SUP000185,Product Quality Defect,LOW,True,Month_01
COM_SUP000185_17_1,SUP000185,Late Delivery Delay,LOW,True,Month_17
COM_SUP000185_17_2,SUP000185,Product Quality Defect,LOW,True,Month_17
COM_SUP000185_24_1,SUP000185,Product Quality Defect,LOW,True,Month_24
COM_SUP000185_41_1,SUP000185,Packaging Damage,LOW,True,Month_41
COM_SUP000185_41_2,SUP000185,Product Quality Defect,LOW,True,Month_41
COM_SUP000185_54_1,SUP000185,Product Quality Defect,LOW,True,Month_54
COM_SUP000186_04_1,SUP000186,Product Quality Defect,LOW,True,Month_04
COM_SUP000186_04_2,SUP000186,Product Quality Defect,LOW,False,Month_04
COM_SUP000186_09_1,SUP000186,Customer Service Unresponsiveness,LOW,True,Month_09
