compliance_id,supplier_id,month,gst_compliant,iso9001,iso14001,audit_score,violations
CMP_SUP000154_39,SUP000154,Month_39,False,False,True,61.2,0
CMP_SUP000154_40,SUP000154,Month_40,False,False,True,60.5,0
CMP_SUP000154_41,SUP000154,Month_41,False,False,True,60.9,0
CMP_SUP000154_42,SUP000154,Month_42,False,False,True,60.4,0
CMP_SUP000154_43,SUP000154,Month_43,False,False,True,59.4,0
CMP_SUP000154_44,SUP000154,Month_44,False,False,True,60.4,0
CMP_SUP000154_45,SUP000154,Month_45,False,False,True,60.0,0
CMP_SUP000154_46,SUP000154,Month_46,False,False,True,60.7,0
CMP_SUP000154_47,SUP000154,Month_47,False,False,True,60.1,0
CMP_SUP000154_48,SUP000154,Month_48,False,False,True,58.7,0
CMP_SUP000154_49,SUP000154,Month_49,False,False,True,58.7,0
CMP_SUP000154_50,SUP000154,Month_50,False,False,True,59.5,0
CMP_SUP000154_51,SUP000154,Month_51,False,False,True,60.9,0
CMP_SUP000154_52,SUP000154,Month_52,False,False,True,59.9,0
CMP_SUP000154_53,SUP000154,Month_53,False,False,True,60.7,0
CMP_SUP000154_54,SUP000154,Month_54,False,False,True,60.2,0
CMP_SUP000154_55,SUP000154,Month_55,False,False,True,60.1,0
CMP_SUP000154_56,SUP000154,Month_56,False,False,True,58.9,0
CMP_SUP000154_57,SUP000154,Month_57,False,False,True,58.9,0
CMP_SUP000154_58,SUP000154,Month_58,False,False,True,59.7,0
CMP_SUP000154_59,SUP000154,Month_59,False,False,True,58.7,0
CMP_SUP000154_60,SUP000154,Month_60,False,False,True,57.3,0
CMP_SUP000155_01,SUP000155,Month_01,False,True,False,70.8,0
CMP_SUP000155_02,SUP000155,Month_02,False,True,False,71.6,0
CMP_SUP000155_03,SUP000155,Month_03,False,True,False,72.2,0
CMP_SUP000155_04,SUP000155,Month_04,False,True,False,70.7,0
CMP_SUP000155_05,SUP000155,Month_05,False,True,False,69.5,0
CMP_SUP000155_06,SUP000155,Month_06,False,True,False,69.9,0
CMP_SUP000155_07,SUP000155,Month_07,False,True,False,70.0,0
CMP_SUP000155_08,SUP000155,Month_08,False,True,False,71.4,0
CMP_SUP000155_09,SUP000155,Month_09,False,True,False,72.1,0
CMP_SUP000155_10,SUP000155,Month_10,False,True,False,72.9,0
CMP_SUP000155_11,SUP000155,Month_11,False,True,False,72.7,0
CMP_SUP000155_12,SUP000155,Month_12,False,True,False,73.7,2
CMP_SUP000155_13,SUP000155,Month_13,False,True,False,72.8,0
CMP_SUP000155_14,SUP000155,Month_14,False,True,False,73.5,0
CMP_SUP000155_15,SUP000155,Month_15,False,True,False,73.7,0
CMP_SUP000155_16,SUP000155,Month_16,False,True,False,73.6,0
CMP_SUP000155_17,SUP000155,Month_17,False,True,False,73.3,0
CMP_SUP000155_18,SUP000155,Month_18,False,True,False,73.1,3
CMP_SUP000155_19,SUP000155,Month_19,False,True,False,73.0,1
CMP_SUP000155_20,SUP000155,Month_20,False,True,False,71.9,0
CMP_SUP000155_21,SUP000155,Month_21,False,True,False,73.3,0
CMP_SUP000155_22,SUP000155,Month_22,False,True,False,72.6,0
CMP_SUP000155_23,SUP000155,Month_23,False,True,False,71.3,0
CMP_SUP000155_24,SUP000155,Month_24,False,True,False,71.2,2
CMP_SUP000155_25,SUP000155,Month_25,False,True,False,71.6,0
CMP_SUP000155_26,SUP000155,Month_26,False,True,False,72.9,0
CMP_SUP000155_27,SUP000155,Month_27,False,True,False,72.7,0
CMP_SUP000155_28,SUP000155,Month_28,False,True,False,71.4,0
CMP_SUP000155_29,SUP000155,Month_29,False,True,False,72.0,0
CMP_SUP000155_30,SUP000155,Month_30,False,True,False,71.0,0
CMP_SUP000155_31,SUP000155,Month_31,False,True,False,72.0,0
CMP_SUP000155_32,SUP000155,Month_32,False,True,False,73.1,0
CMP_SUP000155_33,SUP000155,Month_33,False,True,False,73.0,0
CMP_SUP000155_34,SUP000155,Month_34,False,True,False,73.0,0
CMP_SUP000155_35,SUP000155,Month_35,False,True,False,71.7,0
CMP_SUP000155_36,SUP000155,Month_36,False,True,False,70.9,0
CMP_SUP000155_37,SUP000155,Month_37,False,True,False,71.1,1
CMP_SUP000155_38,SUP000155,Month_38,False,True,False,70.0,0
CMP_SUP000155_39,SUP000155,Month_39,False,True,False,69.7,0
CMP_SUP000155_40,SUP000155,Month_40,False,True,False,69.3,0
CMP_SUP000155_41,SUP000155,Month_41,False,True,False,70.5,0
CMP_SUP000155_42,SUP000155,Month_42,False,True,False,70.1,0
CMP_SUP000155_43,SUP000155,Month_43,False,True,False,70.5,0
CMP_SUP000155_44,SUP000155,Month_44,False,True,False,71.0,0
CMP_SUP000155_45,SUP000155,Month_45,False,True,False,70.6,0
CMP_SUP000155_46,SUP000155,Month_46,False,True,False,70.7,0
CMP_SUP000155_47,SUP000155,Month_47,False,True,False,69.9,0
CMP_SUP000155_48,SUP000155,Month_48,False,True,False,70.1,0
CMP_SUP000155_49,SUP000155,Month_49,False,True,False,70.0,0
CMP_SUP000155_50,SUP000155,Month_50,False,True,False,70.9,0
CMP_SUP000155_51,SUP000155,Month_51,False,True,False,70.1,0
CMP_SUP000155_52,SUP000155,Month_52,False,True,False,69.5,0
CMP_SUP000155_53,SUP000155,Month_53,False,True,False,70.7,0
CMP_SUP000155_54,SUP000155,Month_54,False,True,False,72.0,0
CMP_SUP000155_55,SUP000155,Month_55,False,True,False,72.0,0
CMP_SUP000155_56,SUP000155,Month_56,False,True,False,73.3,0
CMP_SUP000155_57,SUP000155,Month_57,False,True,False,73.5,3
CMP_SUP000155_58,SUP000155,Month_58,False,True,False,74.7,0
CMP_SUP000155_59,SUP000155,Month_59,False,True,False,75.3,0
CMP_SUP000155_60,SUP000155,Month_60,False,True,False,75.5,0
CMP_SUP000156_01,SUP000156,Month_01,True,False,False,85.5,0
CMP_SUP000156_02,SUP000156,Month_02,True,False,False,85.3,0
CMP_SUP000156_03,SUP000156,Month_03,True,False,False,85.2,0
CMP_SUP000156_04,SUP000156,Month_04,True,False,False,83.9,0
CMP_SUP000156_05,SUP000156,Month_05,True,False,False,84.8,0
CMP_SUP000156_06,SUP000156,Month_06,True,False,False,83.9,0
CMP_SUP000156_07,SUP000156,Month_07,True,False,False,82.7,1
CMP_SUP000156_08,SUP000156,Month_08,True,False,False,82.3,0
CMP_SUP000156_09,SUP000156,Month_09,True,False,False,81.6,0
CMP_SUP000156_10,SUP000156,Month_10,True,False,False,82.0,0
CMP_SUP000156_11,SUP000156,Month_11,True,False,False,81.6,0
CMP_SUP000156_12,SUP000156,Month_12,True,False,False,81.4,0
CMP_SUP000156_13,SUP000156,Month_13,True,False,False,82.3,0
CMP_SUP000156_14,SUP000156,Month_14,True,False,False,81.9,0
CMP_SUP000156_15,SUP000156,Month_15,True,False,False,82.2,0
CMP_SUP000156_16,SUP000156,Month_16,True,False,False,82.7,0
CMP_SUP000156_17,SUP000156,Month_17,True,False,False,81.4,0
CMP_SUP000156_18,SUP000156,Month_18,True,False,False,81.4,0
CMP_SUP000156_19,SUP000156,Month_19,True,False,False,82.3,0
CMP_SUP000156_20,SUP000156,Month_20,True,False,False,83.2,0
CMP_SUP000156_21,SUP000156,Month_21,True,False,False,83.0,0
CMP_SUP000156_22,SUP000156,Month_22,True,False,False,81.6,0
CMP_SUP000156_23,SUP000156,Month_23,True,False,False,82.5,0
CMP_SUP000156_24,SUP000156,Month_24,True,False,False,83.6,0
CMP_SUP000156_25,SUP000156,Month_25,True,False,False,83.1,0
CMP_SUP000156_26,SUP000156,Month_26,True,False,False,83.2,0
CMP_SUP000156_27,SUP000156,Month_27,True,False,False,82.4,0
CMP_SUP000156_28,SUP000156,Month_28,True,False,False,81.2,0
CMP_SUP000156_29,SUP000156,Month_29,True,False,False,80.3,0
CMP_SUP000156_30,SUP000156,Month_30,True,False,False,79.2,0
CMP_SUP000156_31,SUP000156,Month_31,True,False,False,78.4,0
CMP_SUP000156_32,SUP000156,Month_32,True,False,False,77.5,0
CMP_SUP000156_33,SUP000156,Month_33,True,False,False,76.1,0
CMP_SUP000156_34,SUP000156,Month_34,True,False,False,75.1,0
CMP_SUP000156_35,SUP000156,Month_35,True,False,False,74.6,0
CMP_SUP000156_36,SUP000156,Month_36,True,False,False,73.3,0
CMP_SUP000156_37,SUP000156,Month_37,True,False,False,72.6,0
CMP_SUP000156_38,SUP000156,Month_38,True,False,False,71.8,0
CMP_SUP000156_39,SUP000156,Month_39,True,False,False,73.3,0
CMP_SUP000156_40,SUP000156,Month_40,True,False,False,74.6,0
CMP_SUP000156_41,SUP000156,Month_41,True,False,False,73.5,0
CMP_SUP000156_42,SUP000156,Month_42,True,False,False,73.0,0
CMP_SUP000156_43,SUP000156,Month_43,True,False,False,72.5,0
CMP_SUP000156_44,SUP000156,Month_44,True,False,False,73.0,0
CMP_SUP000156_45,SUP000156,Month_45,True,False,False,73.2,0
CMP_SUP000156_46,SUP000156,Month_46,True,False,False,73.3,0
CMP_SUP000156_47,SUP000156,Month_47,True,False,False,74.8,0
CMP_SUP000156_48,SUP000156,Month_48,True,False,False,75.7,0
CMP_SUP000156_49,SUP000156,Month_49,True,False,False,76.5,0
CMP_SUP000156_50,SUP000156,Month_50,True,False,False,75.2,0
CMP_SUP000156_51,SUP000156,Month_51,True,False,False,73.8,0
CMP_SUP000156_52,SUP000156,Month_52,True,False,False,75.0,0
CMP_SUP000156_53,SUP000156,Month_53,True,False,False,76.3,0
CMP_SUP000156_54,SUP000156,Month_54,True,False,False,75.6,0
CMP_SUP000156_55,SUP000156,Month_55,True,False,False,74.4,0
CMP_SUP000156_56,SUP000156,Month_56,True,False,False,73.8,0
CMP_SUP000156_57,SUP000156,Month_57,True,False,False,72.4,0
CMP_SUP000156_58,SUP000156,Month_58,True,False,False,71.6,0
CMP_SUP000156_59,SUP000156,Month_59,True,False,False,70.6,0
CMP_SUP000156_60,SUP000156,Month_60,True,False,False,69.8,0
CMP_SUP000157_01,SUP000157,Month_01,True,True,True,86.0,0
CMP_SUP000157_02,SUP000157,Month_02,True,True,True,87.4,0
CMP_SUP000157_03,SUP000157,Month_03,True,True,True,86.9,0
CMP_SUP000157_04,SUP000157,Month_04,True,True,True,85.7,0
CMP_SUP000157_05,SUP000157,Month_05,True,True,True,85.9,0
CMP_SUP000157_06,SUP000157,Month_06,True,True,True,85.0,0
CMP_SUP000157_07,SUP000157,Month_07,True,True,True,85.1,1
CMP_SUP000157_08,SUP000157,Month_08,True,True,True,83.9,0
CMP_SUP000157_09,SUP000157,Month_09,True,True,True,85.3,0
CMP_SUP000157_10,SUP000157,Month_10,True,True,True,84.7,0
CMP_SUP000157_11,SUP000157,Month_11,True,True,True,85.7,0
CMP_SUP000157_12,SUP000157,Month_12,True,True,True,85.4,0
CMP_SUP000157_13,SUP000157,Month_13,True,True,True,84.0,0
CMP_SUP000157_14,SUP000157,Month_14,True,True,True,85.0,0
CMP_SUP000157_15,SUP000157,Month_15,True,True,True,83.9,0
CMP_SUP000157_16,SUP000157,Month_16,True,True,True,82.8,0
CMP_SUP000157_17,SUP000157,Month_17,True,True,True,82.4,0
CMP_SUP000157_18,SUP000157,Month_18,True,True,True,83.0,0
CMP_SUP000157_19,SUP000157,Month_19,True,True,True,83.9,0
CMP_SUP000157_20,SUP000157,Month_20,True,True,True,84.3,0
CMP_SUP000157_21,SUP000157,Month_21,True,True,True,83.3,1
CMP_SUP000157_22,SUP000157,Month_22,True,True,True,81.8,0
CMP_SUP000157_23,SUP000157,Month_23,True,True,True,83.2,0
CMP_SUP000157_24,SUP000157,Month_24,True,True,True,84.6,0
CMP_SUP000157_25,SUP000157,Month_25,True,True,True,83.5,0
CMP_SUP000157_26,SUP000157,Month_26,True,True,True,82.1,0
CMP_SUP000157_27,SUP000157,Month_27,True,True,True,82.0,0
CMP_SUP000157_28,SUP000157,Month_28,True,True,True,82.7,0
CMP_SUP000157_29,SUP000157,Month_29,True,True,True,82.6,1
CMP_SUP000157_30,SUP000157,Month_30,True,True,True,81.7,0
CMP_SUP000157_31,SUP000157,Month_31,True,True,True,80.2,0
CMP_SUP000157_32,SUP000157,Month_32,True,True,True,79.2,0
CMP_SUP000157_33,SUP000157,Month_33,True,True,True,77.7,0
CMP_SUP000157_34,SUP000157,Month_34,True,True,True,78.3,0
CMP_SUP000157_35,SUP000157,Month_35,True,True,True,78.7,0
CMP_SUP000157_36,SUP000157,Month_36,True,True,True,78.8,0
CMP_SUP000157_37,SUP000157,Month_37,True,True,True,80.0,0
CMP_SUP000157_38,SUP000157,Month_38,True,True,True,80.9,0
CMP_SUP000157_39,SUP000157,Month_39,True,True,True,81.1,0
CMP_SUP000157_40,SUP000157,Month_40,True,True,True,79.9,0
CMP_SUP000157_41,SUP000157,Month_41,True,True,True,80.1,0
CMP_SUP000157_42,SUP000157,Month_42,True,True,True,79.0,0
CMP_SUP000157_43,SUP000157,Month_43,True,True,True,79.7,0
CMP_SUP000157_44,SUP000157,Month_44,True,True,True,79.2,0
CMP_SUP000157_45,SUP000157,Month_45,True,True,True,78.0,0
CMP_SUP000157_46,SUP000157,Month_46,True,True,True,77.0,0
CMP_SUP000157_47,SUP000157,Month_47,True,True,True,78.2,0
CMP_SUP000157_48,SUP000157,Month_48,True,True,True,77.4,0
CMP_SUP000157_49,SUP000157,Month_49,True,True,True,77.4,0
CMP_SUP000157_50,SUP000157,Month_50,True,True,True,77.6,0
CMP_SUP000157_51,SUP000157,Month_51,True,True,True,78.0,0
CMP_SUP000157_52,SUP000157,Month_52,True,True,True,78.4,0
CMP_SUP000157_53,SUP000157,Month_53,True,True,True,79.4,0
CMP_SUP000157_54,SUP000157,Month_54,True,True,True,78.9,0
CMP_SUP000157_55,SUP000157,Month_55,True,True,True,78.5,0
CMP_SUP000157_56,SUP000157,Month_56,True,True,True,79.2,0
CMP_SUP000157_57,SUP000157,Month_57,True,True,True,78.3,0
CMP_SUP000157_58,SUP000157,Month_58,True,True,True,78.3,0
CMP_SUP000157_59,SUP000157,Month_59,True,True,True,79.1,0
CMP_SUP000157_60,SUP000157,Month_60,True,True,True,79.9,0
CMP_SUP000158_01,SUP000158,Month_01,True,True,False,70.4,0
CMP_SUP000158_02,SUP000158,Month_02,True,True,False,71.7,0
CMP_SUP000158_03,SUP000158,Month_03,True,True,False,72.2,0
CMP_SUP000158_04,SUP000158,Month_04,True,True,False,71.9,0
CMP_SUP000158_05,SUP000158,Month_05,True,True,False,72.2,0
CMP_SUP000158_06,SUP000158,Month_06,True,True,False,73.6,0
CMP_SUP000158_07,SUP000158,Month_07,True,True,False,74.9,0
CMP_SUP000158_08,SUP000158,Month_08,True,True,False,75.8,0
CMP_SUP000158_09,SUP000158,Month_09,True,True,False,76.4,0
CMP_SUP000158_10,SUP000158,Month_10,True,True,False,77.7,0
CMP_SUP000158_11,SUP000158,Month_11,True,True,False,76.3,0
CMP_SUP000158_12,SUP000158,Month_12,True,True,False,77.0,0
CMP_SUP000158_13,SUP000158,Month_13,True,True,False,76.8,0
CMP_SUP000158_14,SUP000158,Month_14,True,True,False,78.1,0
CMP_SUP000158_15,SUP000158,Month_15,True,True,False,78.6,0
CMP_SUP000158_16,SUP000158,Month_16,True,True,False,79.6,0
CMP_SUP000158_17,SUP000158,Month_17,True,True,False,78.4,0
CMP_SUP000158_18,SUP000158,Month_18,True,True,False,77.4,0
CMP_SUP000158_19,SUP000158,Month_19,True,True,False,76.3,0
CMP_SUP000158_20,SUP000158,Month_20,True,True,False,76.5,0
CMP_SUP000158_21,SUP000158,Month_21,True,True,False,76.0,0
CMP_SUP000158_22,SUP000158,Month_22,True,True,False,76.8,0
CMP_SUP000158_23,SUP000158,Month_23,True,True,False,77.0,0
CMP_SUP000158_24,SUP000158,Month_24,True,True,False,78.0,0
CMP_SUP000158_25,SUP000158,Month_25,True,True,False,78.7,0
CMP_SUP000158_26,SUP000158,Month_26,True,True,False,78.5,0
CMP_SUP000158_27,SUP000158,Month_27,True,True,False,77.6,0
CMP_SUP000158_28,SUP000158,Month_28,True,True,False,76.7,0
CMP_SUP000158_29,SUP000158,Month_29,True,True,False,77.3,0
CMP_SUP000158_30,SUP000158,Month_30,True,True,False,76.2,0
CMP_SUP000158_31,SUP000158,Month_31,True,True,False,77.4,2
CMP_SUP000158_32,SUP000158,Month_32,True,True,False,78.9,0
CMP_SUP000158_33,SUP000158,Month_33,True,True,False,77.8,0
CMP_SUP000158_34,SUP000158,Month_34,True,True,False,77.3,0
CMP_SUP000158_35,SUP000158,Month_35,True,True,False,76.5,0
CMP_SUP000158_36,SUP000158,Month_36,True,True,False,77.3,0
CMP_SUP000158_37,SUP000158,Month_37,True,True,False,76.0,0
CMP_SUP000158_38,SUP000158,Month_38,True,True,False,74.8,0
CMP_SUP000158_39,SUP000158,Month_39,True,True,False,75.3,0
CMP_SUP000158_40,SUP000158,Month_40,True,True,False,74.6,0
CMP_SUP000158_41,SUP000158,Month_41,True,True,False,75.6,0
CMP_SUP000158_42,SUP000158,Month_42,True,True,False,75.8,0
CMP_SUP000158_43,SUP000158,Month_43,True,True,False,76.1,0
CMP_SUP000158_44,SUP000158,Month_44,True,True,False,76.6,0
CMP_SUP000158_45,SUP000158,Month_45,True,True,False,77.3,0
CMP_SUP000158_46,SUP000158,Month_46,True,True,False,76.9,0
CMP_SUP000158_47,SUP000158,Month_47,True,True,False,75.6,0
CMP_SUP000158_48,SUP000158,Month_48,True,True,False,74.7,0
CMP_SUP000158_49,SUP000158,Month_49,True,True,False,74.2,0
CMP_SUP000158_50,SUP000158,Month_50,True,True,False,73.0,0
CMP_SUP000158_51,SUP000158,Month_51,True,True,False,71.7,0
CMP_SUP000158_52,SUP000158,Month_52,True,True,False,71.5,0
CMP_SUP000158_53,SUP000158,Month_53,True,True,False,73.0,0
CMP_SUP000158_54,SUP000158,Month_54,True,True,False,74.2,0
CMP_SUP000158_55,SUP000158,Month_55,True,True,False,74.8,0
CMP_SUP000158_56,SUP000158,Month_56,True,True,False,74.8,0
CMP_SUP000158_57,SUP000158,Month_57,True,True,False,73.8,0
CMP_SUP000158_58,SUP000158,Month_58,True,True,False,74.1,0
CMP_SUP000158_59,SUP000158,Month_59,True,True,False,75.3,0
CMP_SUP000158_60,SUP000158,Month_60,True,True,False,74.1,0
CMP_SUP000159_01,SUP000159,Month_01,True,True,True,91.7,0
CMP_SUP000159_02,SUP000159,Month_02,True,True,True,92.7,0
CMP_SUP000159_03,SUP000159,Month_03,True,True,True,92.0,0
CMP_SUP000159_04,SUP000159,Month_04,True,True,True,91.7,0
CMP_SUP000159_05,SUP000159,Month_05,True,True,True,91.3,0
CMP_SUP000159_06,SUP000159,Month_06,True,True,True,92.2,0
CMP_SUP000159_07,SUP000159,Month_07,True,True,True,90.8,0
CMP_SUP000159_08,SUP000159,Month_08,True,True,True,91.2,0
CMP_SUP000159_09,SUP000159,Month_09,True,True,True,90.5,0
CMP_SUP000159_10,SUP000159,Month_10,True,True,True,89.5,0
CMP_SUP000159_11,SUP000159,Month_11,True,True,True,89.6,0
CMP_SUP000159_12,SUP000159,Month_12,True,True,True,89.4,0
CMP_SUP000159_13,SUP000159,Month_13,True,True,True,90.9,0
CMP_SUP000159_14,SUP000159,Month_14,True,True,True,91.3,0
CMP_SUP000159_15,SUP000159,Month_15,True,True,True,92.7,0
CMP_SUP000159_16,SUP000159,Month_16,True,True,True,92.1,0
CMP_SUP000159_17,SUP000159,Month_17,True,True,True,92.4,0
CMP_SUP000159_18,SUP000159,Month_18,True,True,True,93.2,0
CMP_SUP000159_19,SUP000159,Month_19,True,True,True,92.1,0
CMP_SUP000159_20,SUP000159,Month_20,True,True,True,93.0,1
CMP_SUP000159_21,SUP000159,Month_21,True,True,True,93.9,1
CMP_SUP000159_22,SUP000159,Month_22,True,True,True,93.3,0
CMP_SUP000159_23,SUP000159,Month_23,True,True,True,93.0,0
CMP_SUP000159_24,SUP000159,Month_24,True,True,True,92.2,0
CMP_SUP000159_25,SUP000159,Month_25,True,True,True,92.5,0
CMP_SUP000159_26,SUP000159,Month_26,True,True,True,94.0,0
CMP_SUP000159_27,SUP000159,Month_27,True,True,True,93.6,0
CMP_SUP000159_28,SUP000159,Month_28,True,True,True,94.6,0
CMP_SUP000159_29,SUP000159,Month_29,True,True,True,93.5,0
CMP_SUP000159_30,SUP000159,Month_30,True,True,True,93.2,0
CMP_SUP000159_31,SUP000159,Month_31,True,True,True,93.2,0
CMP_SUP000159_32,SUP000159,Month_32,True,True,True,93.4,0
CMP_SUP000159_33,SUP000159,Month_33,True,True,True,93.2,0
CMP_SUP000159_34,SUP000159,Month_34,True,True,True,94.0,0
CMP_SUP000159_35,SUP000159,Month_35,True,True,True,94.8,0
CMP_SUP000159_36,SUP000159,Month_36,True,True,True,94.6,0
CMP_SUP000159_37,SUP000159,Month_37,True,True,True,93.6,0
CMP_SUP000159_38,SUP000159,Month_38,True,True,True,94.5,0
CMP_SUP000159_39,SUP000159,Month_39,True,True,True,95.3,0
CMP_SUP000159_40,SUP000159,Month_40,True,True,True,93.9,0
CMP_SUP000159_41,SUP000159,Month_41,True,True,True,93.9,0
CMP_SUP000159_42,SUP000159,Month_42,True,True,True,93.2,0
CMP_SUP000159_43,SUP000159,Month_43,True,True,True,94.5,0
CMP_SUP000159_44,SUP000159,Month_44,True,True,True,93.0,0
CMP_SUP000159_45,SUP000159,Month_45,True,True,True,92.7,0
CMP_SUP000159_46,SUP000159,Month_46,True,True,True,93.4,0
CMP_SUP000159_47,SUP000159,Month_47,True,True,True,93.1,0
CMP_SUP000159_48,SUP000159,Month_48,True,True,True,94.6,0
CMP_SUP000159_49,SUP000159,Month_49,True,True,True,93.5,0
CMP_SUP000159_50,SUP000159,Month_50,True,True,True,94.7,0
CMP_SUP000159_51,SUP000159,Month_51,True,True,True,95.2,0
CMP_SUP000159_52,SUP000159,Month_52,True,True,True,94.3,0
CMP_SUP000159_53,SUP000159,Month_53,True,True,True,92.8,0
CMP_SUP000159_54,SUP000159,Month_54,True,True,True,92.4,0
CMP_SUP000159_55,SUP000159,Month_55,True,True,True,91.0,0
CMP_SUP000159_56,SUP000159,Month_56,True,True,True,90.2,0
CMP_SUP000159_57,SUP000159,Month_57,True,True,True,89.8,0
CMP_SUP000159_58,SUP000159,Month_58,True,True,True,89.3,0
CMP_SUP000159_59,SUP000159,Month_59,True,True,True,90.7,0
CMP_SUP000159_60,SUP000159,Month_60,True,True,True,92.1,0
CMP_SUP000160_01,SUP000160,Month_01,True,True,True,87.1,1
CMP_SUP000160_02,SUP000160,Month_02,True,True,True,88.1,0
CMP_SUP000160_03,SUP000160,Month_03,True,True,True,87.1,0
CMP_SUP000160_04,SUP000160,Month_04,True,True,True,87.3,0
CMP_SUP000160_05,SUP000160,Month_05,True,True,True,86.7,0
CMP_SUP000160_06,SUP000160,Month_06,True,True,True,87.6,0
CMP_SUP000160_07,SUP000160,Month_07,True,True,True,88.4,0
CMP_SUP000160_08,SUP000160,Month_08,True,True,True,88.6,0
CMP_SUP000160_09,SUP000160,Month_09,True,True,True,88.8,0
CMP_SUP000160_10,SUP000160,Month_10,True,True,True,89.9,0
CMP_SUP000160_11,SUP000160,Month_11,True,True,True,88.7,0
CMP_SUP000160_12,SUP000160,Month_12,True,True,True,89.4,0
CMP_SUP000160_13,SUP000160,Month_13,True,True,True,88.4,0
CMP_SUP000160_14,SUP000160,Month_14,True,True,True,87.1,1
CMP_SUP000160_15,SUP000160,Month_15,True,True,True,88.0,0
CMP_SUP000160_16,SUP000160,Month_16,True,True,True,88.1,0
CMP_SUP000160_17,SUP000160,Month_17,True,True,True,87.6,0
CMP_SUP000160_18,SUP000160,Month_18,True,True,True,87.6,0
CMP_SUP000160_19,SUP000160,Month_19,True,True,True,88.4,0
CMP_SUP000160_20,SUP000160,Month_20,True,True,True,87.4,0
CMP_SUP000160_21,SUP000160,Month_21,True,True,True,86.8,0
CMP_SUP000160_22,SUP000160,Month_22,True,True,True,86.8,0
CMP_SUP000160_23,SUP000160,Month_23,True,True,True,86.4,0
CMP_SUP000160_24,SUP000160,Month_24,True,True,True,86.1,0
CMP_SUP000160_25,SUP000160,Month_25,True,True,True,85.6,0
CMP_SUP000160_26,SUP000160,Month_26,True,True,True,84.5,0
CMP_SUP000160_27,SUP000160,Month_27,True,True,True,83.6,0
CMP_SUP000160_28,SUP000160,Month_28,True,True,True,82.5,0
CMP_SUP000160_29,SUP000160,Month_29,True,True,True,81.3,0
CMP_SUP000160_30,SUP000160,Month_30,True,True,True,80.2,0
CMP_SUP000160_31,SUP000160,Month_31,True,True,True,79.9,0
CMP_SUP000160_32,SUP000160,Month_32,True,True,True,81.0,0
CMP_SUP000160_33,SUP000160,Month_33,True,True,True,81.3,0
CMP_SUP000160_34,SUP000160,Month_34,True,True,True,80.2,0
CMP_SUP000160_35,SUP000160,Month_35,True,True,True,78.9,0
CMP_SUP000160_36,SUP000160,Month_36,True,True,True,78.7,0
CMP_SUP000160_37,SUP000160,Month_37,True,True,True,80.2,0
CMP_SUP000160_38,SUP000160,Month_38,True,True,True,79.1,0
CMP_SUP000160_39,SUP000160,Month_39,True,True,True,78.8,0
CMP_SUP000160_40,SUP000160,Month_40,True,True,True,80.3,0
CMP_SUP000160_41,SUP000160,Month_41,True,True,True,80.3,0
CMP_SUP000160_42,SUP000160,Month_42,True,True,True,80.7,0
CMP_SUP000160_43,SUP000160,Month_43,True,True,True,81.5,0
CMP_SUP000160_44,SUP000160,Month_44,True,True,True,81.2,0
CMP_SUP000160_45,SUP000160,Month_45,True,True,True,81.7,0
CMP_SUP000160_46,SUP000160,Month_46,True,True,True,81.6,0
CMP_SUP000160_47,SUP000160,Month_47,True,True,True,82.8,0
CMP_SUP000160_48,SUP000160,Month_48,True,True,True,82.1,0
CMP_SUP000160_49,SUP000160,Month_49,True,True,True,80.8,0
CMP_SUP000160_50,SUP000160,Month_50,True,True,True,79.7,0
CMP_SUP000160_51,SUP000160,Month_51,True,True,True,79.3,0
CMP_SUP000160_52,SUP000160,Month_52,True,True,True,78.3,0
CMP_SUP000160_53,SUP000160,Month_53,True,True,True,76.9,0
CMP_SUP000160_54,SUP000160,Month_54,True,True,True,78.3,0
CMP_SUP000160_55,SUP000160,Month_55,True,True,True,78.6,0
CMP_SUP000160_56,SUP000160,Month_56,True,True,True,79.4,0
CMP_SUP000160_57,SUP000160,Month_57,True,True,True,78.9,0
CMP_SUP000160_58,SUP000160,Month_58,True,True,True,79.0,0
CMP_SUP000160_59,SUP000160,Month_59,True,True,True,78.9,0
CMP_SUP000160_60,SUP000160,Month_60,True,True,True,78.9,0
CMP_SUP000161_01,SUP000161,Month_01,True,True,False,83.6,0
CMP_SUP000161_02,SUP000161,Month_02,True,True,False,84.7,0
CMP_SUP000161_03,SUP000161,Month_03,True,True,False,83.9,0
CMP_SUP000161_04,SUP000161,Month_04,True,True,False,84.9,0
CMP_SUP000161_05,SUP000161,Month_05,True,True,False,84.0,0
CMP_SUP000161_06,SUP000161,Month_06,True,True,False,85.3,0
CMP_SUP000161_07,SUP000161,Month_07,True,True,False,84.8,0
CMP_SUP000161_08,SUP000161,Month_08,True,True,False,83.4,0
CMP_SUP000161_09,SUP000161,Month_09,True,True,False,82.1,0
CMP_SUP000161_10,SUP000161,Month_10,True,True,False,81.4,0
CMP_SUP000161_11,SUP000161,Month_11,True,True,False,80.5,0
CMP_SUP000161_12,SUP000161,Month_12,True,True,False,81.1,0
CMP_SUP000161_13,SUP000161,Month_13,True,True,False,81.4,1
CMP_SUP000161_14,SUP000161,Month_14,True,True,False,82.5,1
CMP_SUP000161_15,SUP000161,Month_15,True,True,False,82.8,0
CMP_SUP000161_16,SUP000161,Month_16,True,True,False,82.0,0
